step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
1260,4.232567,4.201188,0.112671,0.114063,0.000985,522.5,322560,0.9878
1270,4.229522,4.200390,0.116516,0.117832,0.000985,526.1,325120,0.9888
1280,4.218527,4.179634,0.122009,0.123815,0.000985,529.7,327680,0.9854
1290,4.237716,4.206625,0.123657,0.125139,0.000984,533.0,330240,0.9882
1300,4.219181,4.185824,0.118835,0.120334,0.000984,536.4,332800,0.9875
1310,4.218489,4.182283,0.121643,0.123352,0.000984,539.8,335360,0.9861
1320,4.235893,4.188844,0.117432,0.119570,0.000984,545.7,337920,0.9821
1330,4.211852,4.186264,0.114807,0.115911,0.000983,549.1,340480,0.9905
1340,4.207985,4.182292,0.121155,0.122319,0.000983,552.6,343040,0.9905
1350,4.217322,4.183007,0.123169,0.124799,0.000983,555.9,345600,0.9869
1360,4.247025,4.201516,0.121094,0.123230,0.000982,559.2,348160,0.9827
1370,4.220127,4.184362,0.121338,0.122982,0.000982,562.5,350720,0.9866
1380,4.222801,4.186384,0.120850,0.122547,0.000982,566.0,353280,0.9861
1390,4.226172,4.192133,0.120728,0.122295,0.000982,569.4,355840,0.9872
1400,4.227958,4.181876,0.123596,0.125808,0.000981,572.8,358400,0.9824
1410,4.237667,4.188878,0.125854,0.128202,0.000981,576.3,360960,0.9817
1420,4.217674,4.182135,0.124390,0.126114,0.000981,582.1,363520,0.9863
1430,4.211368,4.181030,0.121033,0.122423,0.000980,585.5,366080,0.9886
1440,4.218079,4.181970,0.127625,0.129434,0.000980,589.1,368640,0.9860
1450,4.228630,4.184640,0.126526,0.128646,0.000980,592.6,371200,0.9835
1460,4.218139,4.172356,0.132568,0.134865,0.000980,596.0,373760,0.9830
1470,4.211354,4.175747,0.123596,0.125286,0.000979,599.5,376320,0.9865
1480,4.220834,4.185367,0.126282,0.127985,0.000979,602.8,378880,0.9867
1490,4.219037,4.185233,0.123535,0.125131,0.000979,606.1,381440,0.9872
1500,4.214984,4.175697,0.129272,0.131227,0.000978,609.4,384000,0.9851
1510,4.220548,4.184117,0.122009,0.123670,0.000978,613.4,386560,0.9866
1520,4.210277,4.178957,0.133301,0.134890,0.000978,618.4,389120,0.9882
1530,4.215426,4.175948,0.126038,0.127919,0.000977,621.8,391680,0.9853
1540,4.195512,4.172931,0.127808,0.128893,0.000977,625.2,394240,0.9916
1550,4.225009,4.191674,0.122925,0.124482,0.000977,628.5,396800,0.9875
1560,4.233200,4.187285,0.130981,0.133300,0.000977,631.8,399360,0.9826
1570,4.205171,4.169396,0.130981,0.132772,0.000976,635.1,401920,0.9865
1580,4.199235,4.173469,0.124939,0.126148,0.000976,638.4,404480,0.9904
1590,4.219924,4.179531,0.132935,0.134961,0.000976,641.8,407040,0.9850
1600,4.202084,4.175409,0.131409,0.132746,0.000975,645.1,409600,0.9899
1610,4.221503,4.185949,0.134277,0.136054,0.000975,649.2,412160,0.9869
1620,4.216146,4.174902,0.128540,0.130499,0.000975,654.4,414720,0.9850
1630,4.225072,4.181450,0.129150,0.131266,0.000974,657.7,417280,0.9839
1640,4.213672,4.179987,0.133118,0.134804,0.000974,661.0,419840,0.9875
1650,4.209168,4.172876,0.127380,0.129114,0.000974,664.3,422400,0.9866
1660,4.235838,4.200403,0.135498,0.137385,0.000973,667.6,424960,0.9863
1670,4.204813,4.176994,0.129211,0.130558,0.000973,670.9,427520,0.9897
1680,4.210549,4.178475,0.126709,0.128267,0.000973,674.1,430080,0.9879
1690,4.212719,4.175084,0.128723,0.130507,0.000972,677.4,432640,0.9863
1700,4.203713,4.170071,0.132507,0.134178,0.000972,680.7,435200,0.9875
1710,4.208114,4.180732,0.128357,0.129695,0.000972,684.3,437760,0.9897
1720,4.216976,4.175564,0.127136,0.129098,0.000971,689.9,440320,0.9848
1730,4.197856,4.165299,0.127319,0.128909,0.000971,693.1,442880,0.9877
1740,4.205895,4.172647,0.130066,0.131665,0.000970,696.4,445440,0.9879
1750,4.200552,4.172117,0.126892,0.128270,0.000970,699.7,448000,0.9893
1760,4.211224,4.175243,0.133850,0.135638,0.000970,703.0,450560,0.9868
1770,4.209033,4.181033,0.127502,0.128871,0.000969,706.3,453120,0.9894
1780,4.193775,4.156544,0.130676,0.132463,0.000969,709.6,455680,0.9865
1790,4.189019,4.159005,0.136841,0.138378,0.000969,712.9,458240,0.9889
1800,4.203018,4.170734,0.124207,0.125726,0.000968,716.2,460800,0.9879
1810,4.200961,4.166961,0.126831,0.128422,0.000968,720.1,463360,0.9876
1820,4.194845,4.161279,0.133667,0.135344,0.000968,726.0,465920,0.9876
1830,4.201611,4.161579,0.134033,0.136026,0.000967,729.3,468480,0.9854
1840,4.215233,4.181016,0.130127,0.131841,0.000967,732.7,471040,0.9870
1850,4.187040,4.156051,0.135315,0.136886,0.000966,736.2,473600,0.9885
1860,4.200679,4.164106,0.138672,0.140577,0.000966,739.6,476160,0.9865
1870,4.178072,4.159438,0.136292,0.137221,0.000966,742.9,478720,0.9932
1880,4.202349,4.165679,0.134338,0.136184,0.000965,746.3,481280,0.9865
1890,4.179488,4.154253,0.134644,0.135930,0.000965,749.5,483840,0.9905
1900,4.190646,4.159754,0.126038,0.127477,0.000964,752.8,486400,0.9887
1910,4.186880,4.158752,0.138672,0.140117,0.000964,756.7,488960,0.9897
1920,4.173062,4.148470,0.140503,0.141792,0.000964,761.7,491520,0.9909
1930,4.204984,4.161999,0.138428,0.140625,0.000963,765.1,494080,0.9844
1940,4.195716,4.168447,0.130554,0.131882,0.000963,768.4,496640,0.9899
1950,4.191460,4.151181,0.137390,0.139441,0.000962,771.6,499200,0.9853
1960,4.188004,4.154536,0.145264,0.147077,0.000962,775.0,501760,0.9877
1970,4.191708,4.156810,0.137024,0.138743,0.000962,778.2,504320,0.9876
1980,4.200003,4.157984,0.147461,0.149783,0.000961,781.5,506880,0.9845
1990,4.194407,4.155344,0.139709,0.141734,0.000961,784.9,509440,0.9857
2000,4.185165,4.163767,0.134705,0.135757,0.000960,788.3,512000,0.9922
2010,4.186077,4.150468,0.134155,0.135914,0.000960,792.2,514560,0.9871
2020,4.187788,4.154380,0.138977,0.140695,0.000960,797.2,517120,0.9878
2030,4.182034,4.141395,0.140564,0.142654,0.000959,800.4,519680,0.9854
2040,4.180048,4.154696,0.134949,0.136204,0.000959,803.8,522240,0.9908
2050,4.191086,4.153990,0.142944,0.144881,0.000958,807.1,524800,0.9866
2060,4.195434,4.159492,0.132019,0.133750,0.000958,810.4,527360,0.9871
2070,4.184105,4.143453,0.140747,0.142893,0.000958,813.7,529920,0.9850
2080,4.192247,4.152696,0.142761,0.144875,0.000957,817.0,532480,0.9854
2090,4.206269,4.159831,0.143188,0.145660,0.000957,820.3,535040,0.9830
2100,4.189874,4.150515,0.140564,0.142601,0.000956,823.6,537600,0.9857
2110,4.182763,4.143838,0.146179,0.148279,0.000956,827.6,540160,0.9858
2120,4.168908,4.144488,0.149902,0.151213,0.000955,832.6,542720,0.9913
2130,4.224596,4.177029,0.145325,0.147925,0.000955,836.0,545280,0.9824
2140,4.186348,4.153171,0.150391,0.152249,0.000955,839.2,547840,0.9878
2150,4.181715,4.148319,0.135986,0.137599,0.000954,842.5,550400,0.9883
2160,4.183105,4.150495,0.147034,0.148842,0.000954,845.9,552960,0.9879
2170,4.186435,4.150161,0.146301,0.148283,0.000953,849.2,555520,0.9866
2180,4.178990,4.153688,0.141357,0.142637,0.000953,852.5,558080,0.9910
2190,4.177772,4.147890,0.143005,0.144585,0.000952,855.8,560640,0.9891
2200,4.186551,4.155263,0.144348,0.146015,0.000952,859.1,563200,0.9886
2210,4.190751,4.149557,0.146912,0.149225,0.000951,863.0,565760,0.9845
2220,4.174867,4.138081,0.148560,0.150563,0.000951,869.1,568320,0.9867
2230,4.188736,4.141946,0.139465,0.141917,0.000950,872.9,570880,0.9827
2240,4.166368,4.139692,0.150085,0.151566,0.000950,876.6,573440,0.9902
2250,4.181688,4.142266,0.151550,0.153765,0.000950,880.2,576000,0.9856
2260,4.185251,4.138699,0.145996,0.148498,0.000949,883.9,578560,0.9832
2270,4.186479,4.156445,0.134033,0.135539,0.000949,887.6,581120,0.9889
2280,4.169262,4.145842,0.147217,0.148495,0.000948,891.2,583680,0.9914
2290,4.182856,4.149147,0.141052,0.142839,0.000948,894.9,586240,0.9875
2300,4.178484,4.144582,0.150269,0.152163,0.000947,898.3,588800,0.9875
2310,4.182690,4.148971,0.141541,0.143325,0.000947,902.3,591360,0.9875
2320,4.182158,4.143757,0.145874,0.147923,0.000946,908.8,593920,0.9861
2330,4.179183,4.141953,0.143677,0.145659,0.000946,912.3,596480,0.9864
2340,4.175646,4.141086,0.146484,0.148368,0.000945,915.7,599040,0.9873
2350,4.177168,4.142954,0.137756,0.139476,0.000945,919.3,601600,0.9877
2360,4.183344,4.141968,0.140503,0.142618,0.000944,922.8,604160,0.9852
2370,4.179983,4.145739,0.149902,0.151783,0.000944,926.3,606720,0.9876
2380,4.182071,4.152687,0.142395,0.143915,0.000943,929.7,609280,0.9894
2390,4.165009,4.137297,0.145569,0.147041,0.000943,933.1,611840,0.9900
2400,4.183994,4.147946,0.139221,0.141055,0.000942,936.6,614400,0.9870
2410,4.171161,4.138897,0.143494,0.145222,0.000942,940.2,616960,0.9881
2420,4.174868,4.140873,0.145264,0.147041,0.000941,946.4,619520,0.9879
2430,4.173983,4.140060,0.148254,0.150087,0.000941,949.9,622080,0.9878
2440,4.174065,4.144862,0.140686,0.142161,0.000940,953.3,624640,0.9896
2450,4.169628,4.138023,0.153015,0.154772,0.000940,956.8,627200,0.9886
2460,4.177511,4.137911,0.146362,0.148492,0.000939,960.2,629760,0.9857
2470,4.180154,4.143979,0.150635,0.152628,0.000939,963.8,632320,0.9869
2480,4.176651,4.138033,0.155457,0.157660,0.000938,967.4,634880,0.9860
2490,4.165244,4.136816,0.144165,0.145668,0.000938,970.9,637440,0.9897
2500,4.191510,4.145186,0.146545,0.149038,0.000937,974.4,640000,0.9833
2510,4.166829,4.125612,0.151672,0.154003,0.000937,978.4,642560,0.9849
2520,4.170144,4.132576,0.149292,0.151324,0.000936,984.1,645120,0.9866
2530,4.192098,4.151599,0.142517,0.144627,0.000936,987.6,647680,0.9854
2540,4.178546,4.140945,0.150635,0.152732,0.000935,991.0,650240,0.9863
2550,4.166625,4.127949,0.149536,0.151646,0.000935,994.4,652800,0.9861
2560,4.169222,4.130488,0.144714,0.146793,0.000934,998.0,655360,0.9858
2570,4.191697,4.157125,0.141541,0.143361,0.000934,1001.6,657920,0.9873
2580,4.171246,4.137794,0.147766,0.149601,0.000933,1005.5,660480,0.9877
2590,4.167241,4.131518,0.151672,0.153689,0.000933,1009.1,663040,0.9869
2600,4.164337,4.129349,0.150757,0.152667,0.000932,1012.6,665600,0.9875
2610,4.161460,4.134990,0.154297,0.155780,0.000932,1017.4,668160,0.9905
