step,loss,bpc,acc,gnorm,lr,elapsed_s
273,4.531744,6.5379,0.151066,0.1214,0.001000,751.9
274,4.517679,6.5177,0.155806,0.1150,0.001000,754.7
275,4.526718,6.5307,0.155270,0.1075,0.001000,757.9
276,4.512614,6.5103,0.158030,0.1036,0.001000,760.8
277,4.514967,6.5137,0.154122,0.1044,0.001000,763.7
278,4.506412,6.5014,0.157346,0.1205,0.001000,766.6
279,4.517972,6.5181,0.154805,0.1180,0.001000,769.3
280,4.505579,6.5002,0.158689,0.0970,0.001000,772.0
281,4.505573,6.5002,0.160772,0.1034,0.001000,774.8
282,4.512361,6.5100,0.155818,0.1125,0.001000,777.5
283,4.507578,6.5031,0.158722,0.1051,0.001000,780.4
284,4.515050,6.5139,0.158363,0.1108,0.001000,783.0
285,4.525846,6.5294,0.157490,0.1255,0.001000,785.8
286,4.511728,6.5091,0.153438,0.0959,0.001000,788.6
287,4.517849,6.5179,0.157526,0.1022,0.001000,791.4
288,4.520149,6.5212,0.155146,0.0979,0.001000,794.2
289,4.502038,6.4951,0.159405,0.1178,0.001000,796.9
290,4.506363,6.5013,0.160062,0.1118,0.001000,799.6
291,4.502328,6.4955,0.159918,0.1074,0.001000,802.2
292,4.500075,6.4923,0.156159,0.0963,0.001000,804.9
293,4.511647,6.5090,0.154451,0.1099,0.001000,807.7
294,4.496701,6.4874,0.155795,0.1076,0.001000,810.5
295,4.492852,6.4818,0.161632,0.1072,0.001000,813.3
296,4.492411,6.4812,0.160424,0.1134,0.001000,816.0
297,4.511712,6.5090,0.162830,0.1191,0.001000,818.7
298,4.494705,6.4845,0.163332,0.1315,0.001000,821.4
299,4.500606,6.4930,0.160595,0.1025,0.001000,824.2
300,4.508915,6.5050,0.157355,0.1036,0.001000,826.9
301,4.486230,6.4723,0.157365,0.0995,0.001000,829.7
302,4.504716,6.4990,0.154242,0.0992,0.001000,832.5
303,4.524615,6.5277,0.157859,0.1220,0.001000,835.3
304,4.510207,6.5069,0.162296,0.1154,0.001000,838.1
305,4.510769,6.5077,0.158021,0.0987,0.001000,840.8
306,4.519920,6.5209,0.157165,0.1102,0.001000,843.9
307,4.512608,6.5103,0.161450,0.1102,0.001000,846.7
308,4.512008,6.5095,0.163671,0.1153,0.001000,849.6
309,4.506205,6.5011,0.156853,0.1090,0.001000,852.3
310,4.502320,6.4955,0.159398,0.1152,0.001000,855.1
311,4.513766,6.5120,0.158192,0.1080,0.001000,857.8
