step,loss,bpc,acc,gnorm,lr,elapsed_s
280,4.571939,6.5959,0.150112,2597.8977,0.001000,830.0
281,4.591392,6.6240,0.148129,121.2394,0.001000,833.1
282,4.601058,6.6379,0.146762,632.2730,0.001000,836.3
283,4.593058,6.6264,0.144712,23.8980,0.001000,839.4
284,4.605213,6.6439,0.147577,15108.6934,0.001000,842.3
285,4.612879,6.6550,0.146375,28.6470,0.001000,845.1
286,4.591870,6.6247,0.145056,28.7364,0.001000,848.0
287,4.609351,6.6499,0.140953,203.9152,0.001000,850.8
288,4.591086,6.6236,0.148319,54.4699,0.001000,854.0
289,4.574662,6.5999,0.149154,47.8478,0.001000,856.9
290,4.578516,6.6054,0.153543,442.9950,0.001000,859.9
291,4.579578,6.6070,0.154109,95.1086,0.001000,862.9
292,4.570692,6.5941,0.146933,312.1637,0.001000,865.9
293,4.587174,6.6179,0.142491,29.2242,0.001000,868.8
294,4.570274,6.5935,0.146721,141.3208,0.001000,871.9
295,4.556664,6.5739,0.150538,288.8201,0.001000,874.8
296,4.554390,6.5706,0.149820,2442.7634,0.001000,877.8
297,4.571871,6.5958,0.153112,751.9896,0.001000,880.6
298,4.559912,6.5786,0.147597,63.3311,0.001000,883.4
299,4.565014,6.5859,0.151189,123.3685,0.001000,886.4
300,4.587487,6.6184,0.148642,84.5487,0.001000,889.3
301,4.558610,6.5767,0.152415,1627.0542,0.001000,892.4
302,4.582640,6.6114,0.151157,2826.4595,0.001000,895.2
303,4.597700,6.6331,0.149649,49.7712,0.001000,898.2
304,4.591523,6.6242,0.154927,160.0332,0.001000,901.3
305,4.587826,6.6189,0.146550,1816.8120,0.001000,904.6
306,4.606941,6.6464,0.149118,398.8248,0.001000,907.7
307,4.601044,6.6379,0.149307,29.6924,0.001000,910.6
308,4.586349,6.6167,0.152029,102.4285,0.001000,913.7
309,4.576920,6.6031,0.148660,84.2782,0.001000,916.7
310,4.566446,6.5880,0.152215,35.8091,0.001000,919.7
311,4.582026,6.6105,0.152885,96.3168,0.001000,922.7
312,4.571497,6.5953,0.149974,79.2916,0.001000,925.6
313,4.576526,6.6026,0.147597,73.0297,0.001000,928.4
314,4.582705,6.6115,0.145694,126.2602,0.001000,931.4
315,4.574259,6.5993,0.151236,434.5517,0.001000,934.5
316,4.585761,6.6159,0.145673,86.7580,0.001000,937.5
317,4.572012,6.5960,0.149100,287.0910,0.001000,940.5
318,4.589067,6.6206,0.148813,5.0077,0.001000,943.5
319,4.563214,6.5833,0.150334,11.5447,0.001000,946.4
320,4.562046,6.5817,0.147084,3.1829,0.001000,949.4
321,4.595405,6.6298,0.143905,371.7864,0.001000,952.4
322,4.578421,6.6053,0.151842,18.1446,0.001000,955.4
323,4.571650,6.5955,0.153213,19.0103,0.001000,958.3
324,4.570294,6.5936,0.149838,59.9833,0.001000,961.2
325,4.584134,6.6135,0.149325,16.7052,0.001000,964.5
326,4.587178,6.6179,0.150300,13.2626,0.001000,967.4
327,4.583192,6.6122,0.150708,134.8961,0.001000,970.5
328,4.572071,6.5961,0.153371,107.5406,0.001000,973.5
329,4.582687,6.6114,0.149786,200.4382,0.001000,976.4
330,4.597351,6.6326,0.149461,215.0356,0.001000,979.4
331,4.572893,6.5973,0.153951,394.3663,0.001000,982.5
332,4.578381,6.6052,0.148433,106.3407,0.001000,985.5
333,4.590582,6.6228,0.148262,712.1198,0.001000,988.4
334,4.582929,6.6118,0.147787,30.7373,0.001000,991.3
335,4.588817,6.6203,0.152899,18.2655,0.001000,994.4
336,4.585151,6.6150,0.147426,36.1377,0.001000,997.7
337,4.591470,6.6241,0.149614,904.0922,0.001000,1000.7
338,4.561432,6.5808,0.150676,16.8056,0.001000,1003.8
339,4.576958,6.6032,0.148490,296.5712,0.001000,1006.9
340,4.582043,6.6105,0.153241,252.4987,0.001000,1009.8
341,4.579747,6.6072,0.148091,44.4336,0.001000,1013.0
342,4.579996,6.6076,0.148605,3228.4170,0.001000,1016.0
343,4.587631,6.6186,0.146933,55.9572,0.001000,1018.9
344,4.583204,6.6122,0.144325,194.1885,0.001000,1021.7
345,4.592979,6.6263,0.145759,43.3367,0.001000,1024.7
346,4.579504,6.6069,0.142124,55.9449,0.001000,1027.6
347,4.579917,6.6074,0.147255,47.9845,0.001000,1030.8
348,4.596712,6.6317,0.147446,22.4276,0.001000,1033.8
349,4.586693,6.6172,0.145545,55.7365,0.001000,1036.7
350,4.570158,6.5934,0.150676,563.2211,0.001000,1039.7
351,4.607800,6.6477,0.146762,49.0757,0.001000,1042.6
352,4.590919,6.6233,0.148758,32.9745,0.001000,1045.6
353,4.565842,6.5871,0.151205,12.2813,0.001000,1048.6
354,4.581047,6.6091,0.148776,10.9146,0.001000,1051.5
355,4.596155,6.6309,0.148605,153.2368,0.001000,1054.3
356,4.565463,6.5866,0.153056,16.4759,0.001000,1057.2
357,4.586190,6.6165,0.153227,81.1294,0.001000,1060.2
358,4.580265,6.6079,0.148929,6.2266,0.001000,1063.2
359,4.573593,6.5983,0.149803,27.8919,0.001000,1066.1
360,4.558100,6.5760,0.148660,36.8407,0.001000,1069.1
361,4.557267,6.5748,0.152014,12.3516,0.001000,1072.1
362,4.581760,6.6101,0.144302,132.5151,0.001000,1075.0
363,4.576738,6.6029,0.142491,53.4067,0.001000,1078.1
364,4.580729,6.6086,0.151360,29.0952,0.001000,1081.0
365,4.573882,6.5987,0.150179,6.2326,0.001000,1083.9
366,4.589070,6.6207,0.145480,112.8158,0.001000,1086.6
367,4.561207,6.5805,0.148148,5.0726,0.001000,1089.4
368,4.542683,6.5537,0.151702,25.0682,0.001000,1092.5
369,4.544914,6.5569,0.154780,55.0993,0.001000,1095.4
370,4.548048,6.5615,0.153241,6.7405,0.001000,1098.5
371,4.564497,6.5852,0.150505,13.3169,0.001000,1101.3
372,4.564884,6.5858,0.152899,13.8899,0.001000,1104.2
373,4.553264,6.5690,0.151531,3.7303,0.001000,1107.1
374,4.552153,6.5674,0.148452,3.7232,0.001000,1110.3
375,4.572587,6.5969,0.148623,83.4092,0.001000,1113.2
376,4.548919,6.5627,0.153255,9.7126,0.001000,1116.1
377,4.541052,6.5514,0.152215,22.0499,0.001000,1118.9
378,4.555967,6.5729,0.146250,12.5830,0.001000,1121.8
379,4.521566,6.5233,0.153754,7.1768,0.001000,1124.8
380,4.545018,6.5571,0.150317,23.6064,0.001000,1127.7
381,4.531638,6.5378,0.151717,2.0921,0.001000,1130.5
382,4.537348,6.5460,0.155305,3.4362,0.001000,1133.5
383,4.533828,6.5410,0.152542,7.5805,0.001000,1136.3
384,4.539555,6.5492,0.150538,5.9486,0.001000,1139.3
385,4.537797,6.5467,0.151888,24.6793,0.001000,1142.1
386,4.536531,6.5449,0.155590,6.9958,0.001000,1144.9
387,4.549036,6.5629,0.152586,4.1113,0.001000,1147.8
388,4.561028,6.5802,0.151360,9.3407,0.001000,1150.9
