step,loss,bpc,acc,gnorm,lr,elapsed_s
188,4.545135,6.5573,0.153200,0.0988,0.001000,430.9
189,4.526947,6.5310,0.156010,0.0927,0.001000,433.1
190,4.535780,6.5438,0.154241,0.1096,0.001000,435.3
191,4.534122,6.5414,0.155149,0.0952,0.001000,437.6
192,4.527746,6.5322,0.157526,0.0998,0.001000,439.8
193,4.533524,6.5405,0.154451,0.0988,0.001000,442.2
194,4.536991,6.5455,0.155087,0.0936,0.001000,444.4
195,4.532637,6.5392,0.157194,0.0996,0.001000,446.6
196,4.522832,6.5251,0.157004,0.0923,0.001000,448.8
197,4.533436,6.5404,0.155795,0.0958,0.001000,451.0
198,4.538527,6.5477,0.154426,0.0974,0.001000,453.3
199,4.536329,6.5446,0.156853,0.1059,0.001000,455.6
200,4.522010,6.5239,0.157651,0.1205,0.001000,457.8
201,4.525202,6.5285,0.152756,0.1374,0.001000,460.0
202,4.523582,6.5262,0.153754,0.1132,0.001000,462.3
203,4.525377,6.5288,0.155818,0.1040,0.001000,464.6
204,4.527812,6.5323,0.154622,0.1010,0.001000,466.9
205,4.519254,6.5199,0.151858,0.1386,0.001000,469.2
206,4.528283,6.5330,0.152685,0.1706,0.001000,471.4
207,4.518554,6.5189,0.157033,0.1517,0.001000,473.7
208,4.522809,6.5251,0.155586,0.0987,0.001000,476.3
209,4.543667,6.5551,0.154268,0.1029,0.001000,478.7
210,4.529692,6.5350,0.148965,0.1254,0.001000,481.1
211,4.524137,6.5270,0.154267,0.1499,0.001000,483.3
212,4.535865,6.5439,0.147597,0.1348,0.001000,485.6
213,4.538444,6.5476,0.150009,0.1210,0.001000,487.9
214,4.533992,6.5412,0.154792,0.1133,0.001000,490.2
215,4.531484,6.5376,0.153426,0.1085,0.001000,492.5
216,4.534081,6.5413,0.152014,0.1009,0.001000,494.7
217,4.539745,6.5495,0.154634,0.0978,0.001000,497.0
218,4.521430,6.5231,0.154202,0.1177,0.001000,499.3
219,4.507291,6.5027,0.158451,0.1267,0.001000,501.5
220,4.511320,6.5085,0.154109,0.1030,0.001000,503.7
221,4.516724,6.5163,0.155988,0.0993,0.001000,506.2
222,4.518061,6.5182,0.152386,0.1040,0.001000,508.4
223,4.526018,6.5297,0.152531,0.1082,0.001000,510.7
224,4.506011,6.5008,0.155320,0.1123,0.001000,512.9
225,4.533571,6.5406,0.153728,0.1177,0.001000,515.1
226,4.520463,6.5217,0.158534,0.0986,0.001000,517.5
227,4.521712,6.5235,0.151546,0.0910,0.001000,519.7
228,4.527229,6.5314,0.154634,0.1156,0.001000,521.9
229,4.513856,6.5121,0.152244,0.1308,0.001000,524.3
230,4.516376,6.5158,0.155087,0.0930,0.001000,526.5
231,4.514094,6.5125,0.156170,0.0909,0.001000,528.7
232,4.505910,6.5007,0.156672,0.0972,0.001000,531.0
233,4.523322,6.5258,0.155122,0.0971,0.001000,533.3
234,4.521441,6.5231,0.155282,0.1200,0.001000,535.7
235,4.530044,6.5355,0.151391,0.1077,0.001000,537.9
236,4.517387,6.5172,0.156994,0.1006,0.001000,540.2
237,4.500698,6.4932,0.153268,0.1045,0.001000,542.5
238,4.506740,6.5019,0.158192,0.1037,0.001000,544.8
239,4.520012,6.5210,0.154780,0.1104,0.001000,547.0
240,4.505758,6.5005,0.156170,0.0944,0.001000,549.4
241,4.508310,6.5041,0.155293,0.1039,0.001000,551.7
242,4.519626,6.5205,0.153056,0.1008,0.001000,553.8
243,4.532639,6.5392,0.151732,0.1150,0.001000,556.2
244,4.534562,6.5420,0.151034,0.1254,0.001000,558.4
245,4.514249,6.5127,0.156812,0.1196,0.001000,560.7
246,4.524253,6.5271,0.150196,0.1057,0.001000,563.0
247,4.517577,6.5175,0.153938,0.0987,0.001000,565.4
248,4.533757,6.5409,0.151858,0.0996,0.001000,567.6
249,4.527786,6.5322,0.155829,0.1092,0.001000,569.9
250,4.505443,6.5000,0.157841,0.1194,0.001000,572.2
251,4.519441,6.5202,0.154597,0.1076,0.001000,574.5
252,4.512352,6.5100,0.151562,0.0985,0.001000,576.9
253,4.511248,6.5084,0.155175,0.0944,0.001000,579.2
254,4.511834,6.5092,0.158138,0.1228,0.001000,581.5
255,4.529830,6.5352,0.154634,0.1204,0.001000,583.8
256,4.513721,6.5119,0.155806,0.1051,0.001000,586.1
257,4.529591,6.5348,0.156662,0.0961,0.001000,588.4
258,4.504424,6.4985,0.154975,0.0988,0.001000,590.7
259,4.527172,6.5314,0.153833,0.1011,0.001000,593.1
260,4.510723,6.5076,0.160843,0.1207,0.001000,595.4
261,4.507741,6.5033,0.152756,0.0963,0.001000,597.7
262,4.492411,6.4812,0.158209,0.1000,0.001000,600.1
263,4.500089,6.4923,0.158192,0.1034,0.001000,602.5
264,4.495046,6.4850,0.158901,0.1024,0.001000,604.9
265,4.492760,6.4817,0.160266,0.1083,0.001000,607.3
266,4.489262,6.4767,0.160418,0.1067,0.001000,609.6
267,4.514441,6.5130,0.164531,0.1185,0.001000,612.0
268,4.528575,6.5334,0.155647,0.1045,0.001000,614.3
269,4.491504,6.4799,0.164184,0.0973,0.001000,616.5
270,4.489089,6.4764,0.166411,0.0932,0.001000,618.9
271,4.521502,6.5232,0.155134,0.1036,0.001000,621.1
272,4.518821,6.5193,0.156964,0.1170,0.001000,623.4
273,4.521736,6.5235,0.150384,0.1195,0.001000,625.7
274,4.509678,6.5061,0.151360,0.1177,0.001000,628.0
275,4.517134,6.5169,0.153042,0.1054,0.001000,630.4
276,4.503741,6.4975,0.155977,0.0990,0.001000,632.6
277,4.512460,6.5101,0.153781,0.1077,0.001000,634.9
278,4.497840,6.4890,0.157004,0.1269,0.001000,637.1
279,4.514490,6.5131,0.154122,0.1234,0.001000,639.5
280,4.493373,6.4826,0.161777,0.0965,0.001000,641.7
281,4.498885,6.4905,0.159235,0.1092,0.001000,644.0
282,4.506241,6.5012,0.156159,0.1241,0.001000,646.3
283,4.501742,6.4947,0.156159,0.1177,0.001000,648.5
284,4.508622,6.5046,0.158534,0.1039,0.001000,650.7
285,4.518996,6.5196,0.159371,0.1224,0.001000,652.9
286,4.504292,6.4983,0.152070,0.0934,0.001000,655.3
287,4.512703,6.5105,0.157868,0.1144,0.001000,657.5
288,4.511783,6.5091,0.155999,0.0997,0.001000,659.8
289,4.496925,6.4877,0.161456,0.1167,0.001000,662.0
290,4.500087,6.4923,0.161263,0.1062,0.001000,664.2
291,4.496442,6.4870,0.161968,0.1060,0.001000,666.5
292,4.497143,6.4880,0.154622,0.0900,0.001000,668.9
293,4.506800,6.5020,0.157697,0.1240,0.001000,671.1
294,4.496569,6.4872,0.154768,0.1150,0.001000,673.4
295,4.493014,6.4821,0.159925,0.1073,0.001000,675.8
296,4.487691,6.4744,0.161108,0.1117,0.001000,678.0
297,4.502133,6.4952,0.162148,0.1243,0.001000,680.4
298,4.491053,6.4792,0.164358,0.1357,0.001000,682.7
299,4.494967,6.4849,0.158714,0.0959,0.001000,684.9
300,4.501829,6.4948,0.160260,0.0962,0.001000,687.1
301,4.481210,6.4650,0.160096,0.0908,0.001000,689.5
302,4.498195,6.4895,0.156470,0.0974,0.001000,691.7
303,4.517860,6.5179,0.154780,0.1133,0.001000,694.0
304,4.508935,6.5050,0.156812,0.1158,0.001000,696.3
305,4.508661,6.5046,0.154768,0.0941,0.001000,698.7
306,4.517849,6.5179,0.156822,0.0982,0.001000,701.0
307,4.510091,6.5067,0.161279,0.1003,0.001000,703.3
308,4.507197,6.5025,0.159048,0.0975,0.001000,705.6
309,4.497768,6.4889,0.158047,0.0969,0.001000,707.9
310,4.497250,6.4882,0.160766,0.1097,0.001000,710.1
311,4.505272,6.4998,0.157678,0.1091,0.001000,712.5
312,4.501141,6.4938,0.157850,0.1077,0.001000,714.7
313,4.506814,6.5020,0.155293,0.0903,0.001000,716.9
314,4.508815,6.5049,0.156651,0.0976,0.001000,719.2
315,4.505173,6.4996,0.158738,0.0939,0.001000,721.4
316,4.516201,6.5155,0.150129,0.1034,0.001000,723.6
317,4.497629,6.4887,0.156298,0.1092,0.001000,725.9
318,4.512552,6.5103,0.158893,0.0995,0.001000,728.1
319,4.502715,6.4961,0.157859,0.0960,0.001000,730.3
320,4.494468,6.4842,0.155635,0.1037,0.001000,732.6
321,4.528920,6.5339,0.153794,0.0907,0.001000,734.9
322,4.509597,6.5060,0.157326,0.0941,0.001000,737.1
323,4.498773,6.4904,0.157326,0.0999,0.001000,739.5
324,4.504302,6.4984,0.159235,0.1077,0.001000,741.9
325,4.504139,6.4981,0.163848,0.1019,0.001000,744.2
326,4.514212,6.5127,0.155784,0.0983,0.001000,746.5
327,4.510691,6.5076,0.160266,0.0970,0.001000,748.9
328,4.501057,6.4937,0.158346,0.0948,0.001000,751.2
329,4.509383,6.5057,0.158355,0.0961,0.001000,753.6
330,4.525568,6.5290,0.158363,0.1006,0.001000,755.8
331,4.494962,6.4849,0.161290,0.0961,0.001000,758.0
332,4.501380,6.4941,0.155966,0.0923,0.001000,760.3
333,4.512877,6.5107,0.152029,0.0989,0.001000,762.7
334,4.497951,6.4892,0.157697,0.0944,0.001000,764.9
335,4.508720,6.5047,0.156491,0.0977,0.001000,767.2
336,4.508134,6.5039,0.157175,0.0915,0.001000,769.6
337,4.508367,6.5042,0.156641,0.1006,0.001000,771.9
338,4.487329,6.4739,0.156662,0.0964,0.001000,774.2
339,4.503451,6.4971,0.155317,0.1018,0.001000,776.6
340,4.510421,6.5072,0.159227,0.0949,0.001000,779.0
341,4.498423,6.4899,0.162815,0.1046,0.001000,781.4
342,4.500957,6.4935,0.159391,0.0926,0.001000,783.6
343,4.512742,6.5105,0.156330,0.0969,0.001000,785.8
344,4.516572,6.5161,0.154254,0.1102,0.001000,788.2
345,4.513728,6.5120,0.158389,0.1149,0.001000,790.6
346,4.503759,6.4976,0.158372,0.1039,0.001000,793.0
347,4.500985,6.4936,0.159569,0.0930,0.001000,795.3
348,4.510040,6.5066,0.156672,0.0983,0.001000,797.6
349,4.505156,6.4996,0.157175,0.1234,0.001000,799.8
350,4.499263,6.4911,0.157688,0.1076,0.001000,802.0
351,4.517636,6.5176,0.157013,0.1010,0.001000,804.4
352,4.507117,6.5024,0.161954,0.0982,0.001000,806.8
353,4.483277,6.4680,0.162310,0.1085,0.001000,809.1
354,4.504401,6.4985,0.156651,0.1279,0.001000,811.4
355,4.502032,6.4951,0.164869,0.1172,0.001000,813.5
356,4.495395,6.4855,0.160760,0.1070,0.001000,815.8
357,4.513787,6.5120,0.157850,0.0961,0.001000,818.3
358,4.510842,6.5078,0.156127,0.1153,0.001000,820.5
359,4.508341,6.5042,0.154768,0.1506,0.001000,823.0
360,4.486570,6.4728,0.158047,0.1287,0.001000,825.3
361,4.497263,6.4882,0.159897,0.0983,0.001000,827.6
362,4.510729,6.5076,0.158183,0.1176,0.001000,829.9
363,4.510650,6.5075,0.152742,0.1360,0.001000,832.3
364,4.511960,6.5094,0.160424,0.1180,0.001000,834.5
365,4.497549,6.4886,0.159747,0.1213,0.001000,836.9
366,4.514942,6.5137,0.153714,0.1072,0.001000,839.1
367,4.501057,6.4937,0.158047,0.1199,0.001000,841.4
368,4.486012,6.4720,0.163503,0.1181,0.001000,844.2
369,4.489913,6.4776,0.157859,0.1337,0.001000,846.6
370,4.492003,6.4806,0.155977,0.1090,0.001000,849.0
371,4.503025,6.4965,0.158714,0.1058,0.001000,851.2
372,4.504354,6.4984,0.158543,0.1047,0.001000,853.4
373,4.498533,6.4900,0.160595,0.1209,0.001000,855.7
374,4.496439,6.4870,0.161108,0.1047,0.001000,858.1
375,4.516459,6.5159,0.156662,0.1143,0.001000,860.5
376,4.489008,6.4763,0.161285,0.1042,0.001000,862.8
377,4.493558,6.4829,0.158885,0.0961,0.001000,865.1
378,4.504518,6.4987,0.155305,0.1049,0.001000,867.5
379,4.478149,6.4606,0.162990,0.1054,0.001000,870.0
380,4.497627,6.4887,0.155282,0.1260,0.001000,872.2
381,4.484895,6.4704,0.159918,0.0964,0.001000,874.5
