step,loss,bpc,acc,gnorm,lr,elapsed_s
319,4.475186,6.4564,0.165726,0.1171,0.001000,875.2
320,4.465894,6.4429,0.162305,0.1023,0.001000,877.9
321,4.496285,6.4868,0.162489,0.0951,0.001000,880.6
322,4.476826,6.4587,0.165210,0.1049,0.001000,883.4
323,4.470129,6.4491,0.166238,0.1144,0.001000,886.2
324,4.491549,6.4800,0.162310,0.1184,0.001000,888.9
325,4.492535,6.4814,0.162993,0.1184,0.001000,891.6
326,4.490635,6.4786,0.161782,0.1271,0.001000,894.4
327,4.479644,6.4628,0.161973,0.1130,0.001000,897.1
328,4.474205,6.4549,0.168296,0.1012,0.001000,899.9
329,4.491258,6.4795,0.157326,0.1044,0.001000,902.7
330,4.503683,6.4975,0.160760,0.1157,0.001000,905.5
331,4.469589,6.4483,0.169483,0.1120,0.001000,908.2
332,4.477036,6.4590,0.162301,0.1022,0.001000,911.0
333,4.488513,6.4756,0.164355,0.1038,0.001000,913.7
334,4.474230,6.4550,0.166581,0.1101,0.001000,916.5
335,4.489341,6.4768,0.164700,0.1102,0.001000,919.2
336,4.484054,6.4691,0.162134,0.1071,0.001000,922.1
337,4.487070,6.4735,0.163153,0.1074,0.001000,924.9
338,4.466984,6.4445,0.164016,0.1205,0.001000,927.5
339,4.482219,6.4665,0.162485,0.1070,0.001000,930.2
340,4.501240,6.4939,0.159227,0.1172,0.001000,932.9
341,4.488684,6.4758,0.160247,0.1364,0.001000,935.5
342,4.485639,6.4714,0.161274,0.1238,0.001000,938.4
343,4.494928,6.4848,0.154451,0.1287,0.001000,941.2
344,4.494450,6.4841,0.154768,0.1195,0.001000,944.1
345,4.496936,6.4877,0.159925,0.1259,0.001000,946.9
346,4.488626,6.4757,0.159740,0.1396,0.001000,949.6
347,4.478242,6.4608,0.162819,0.1039,0.001000,952.3
348,4.483653,6.4686,0.163848,0.1065,0.001000,955.2
349,4.482633,6.4671,0.161963,0.1325,0.001000,958.1
350,4.474037,6.4547,0.166752,0.1174,0.001000,960.8
351,4.498663,6.4902,0.164873,0.1132,0.001000,963.6
352,4.486655,6.4729,0.164353,0.1088,0.001000,966.3
353,4.465856,6.4429,0.165214,0.1171,0.001000,969.2
354,4.480453,6.4640,0.162130,0.1435,0.001000,971.9
355,4.479446,6.4625,0.165383,0.1078,0.001000,974.7
356,4.478850,6.4616,0.163671,0.1262,0.001000,977.3
357,4.494012,6.4835,0.165040,0.1280,0.001000,980.0
358,4.487539,6.4742,0.162125,0.1366,0.001000,982.8
359,4.471993,6.4517,0.166410,0.1391,0.001000,985.5
360,4.450017,6.4200,0.169824,0.1123,0.001000,988.2
361,4.472865,6.4530,0.166238,0.1089,0.001000,990.9
362,4.484221,6.4694,0.162811,0.1349,0.001000,993.7
363,4.486193,6.4722,0.160089,0.1245,0.001000,996.4
364,4.487061,6.4735,0.162819,0.1038,0.001000,999.2
365,4.471072,6.4504,0.163506,0.1082,0.001000,1002.3
366,4.492102,6.4808,0.162978,0.1076,0.001000,1005.2
367,4.487242,6.4737,0.160949,0.1301,0.001000,1007.9
368,4.467887,6.4458,0.167436,0.1078,0.001000,1010.8
369,4.465064,6.4417,0.168462,0.1011,0.001000,1013.5
370,4.473543,6.4540,0.164871,0.1133,0.001000,1016.1
371,4.482872,6.4674,0.162990,0.1066,0.001000,1018.8
372,4.496231,6.4867,0.162476,0.1189,0.001000,1021.5
373,4.486728,6.4730,0.163332,0.1199,0.001000,1024.3
374,4.477511,6.4597,0.161963,0.1062,0.001000,1027.1
375,4.493831,6.4833,0.158885,0.1313,0.001000,1029.7
376,4.467124,6.4447,0.166923,0.1084,0.001000,1032.4
377,4.479275,6.4622,0.161963,0.1026,0.001000,1035.0
378,4.488540,6.4756,0.163335,0.1003,0.001000,1037.6
379,4.458466,6.4322,0.165897,0.1030,0.001000,1040.2
380,4.473886,6.4545,0.163499,0.1141,0.001000,1043.1
381,4.462740,6.4384,0.167094,0.1061,0.001000,1045.9
382,4.466186,6.4434,0.167948,0.1139,0.001000,1048.5
383,4.465943,6.4430,0.167266,0.1112,0.001000,1051.2
384,4.474530,6.4554,0.165899,0.1036,0.001000,1054.0
385,4.473316,6.4537,0.162993,0.1132,0.001000,1056.7
386,4.475856,6.4573,0.162631,0.1110,0.001000,1059.5
387,4.483742,6.4687,0.161120,0.1016,0.001000,1062.4
388,4.493126,6.4822,0.159569,0.1244,0.001000,1065.1
389,4.502200,6.4953,0.160062,0.1188,0.001000,1067.9
390,4.492807,6.4818,0.161611,0.1276,0.001000,1070.6
391,4.490880,6.4790,0.159569,0.1046,0.001000,1073.3
392,4.493015,6.4821,0.161091,0.1053,0.001000,1075.9
393,4.484118,6.4692,0.157535,0.1292,0.001000,1078.7
394,4.485733,6.4716,0.158706,0.1120,0.001000,1081.4
395,4.480386,6.4639,0.163496,0.1139,0.001000,1084.1
396,4.474073,6.4547,0.164358,0.1153,0.001000,1086.8
397,4.499158,6.4909,0.165550,0.1172,0.001000,1089.5
398,4.524651,6.5277,0.158140,0.1201,0.001000,1092.1
399,4.509348,6.5056,0.158509,0.1124,0.001000,1094.9
400,4.495367,6.4855,0.158526,0.1194,0.001000,1097.5
401,4.485946,6.4719,0.162464,0.1258,0.001000,1100.3
402,4.466917,6.4444,0.167435,0.1292,0.001000,1103.0
403,4.477454,6.4596,0.165383,0.1200,0.001000,1105.8
404,4.465107,6.4418,0.170865,0.1388,0.001000,1108.6
405,4.475553,6.4569,0.163962,0.1135,0.001000,1111.3
406,4.463427,6.4394,0.165781,0.1170,0.001000,1114.2
407,4.455501,6.4280,0.167777,0.1163,0.001000,1117.0
408,4.464934,6.4416,0.165039,0.1214,0.001000,1119.7
409,4.487776,6.4745,0.160976,0.1201,0.001000,1122.5
410,4.455107,6.4274,0.167923,0.1293,0.001000,1125.2
411,4.475127,6.4563,0.164192,0.1233,0.001000,1128.0
412,4.473208,6.4535,0.166238,0.1107,0.001000,1130.8
413,4.463419,6.4394,0.168633,0.1161,0.001000,1133.5
414,4.471437,6.4509,0.171872,0.1322,0.001000,1136.1
