step,loss,bpc,acc,gnorm,lr,elapsed_s
444,4.492376,6.4812,0.157877,0.0997,0.001000,1485.6
445,4.501808,6.4948,0.159040,0.1183,0.001000,1489.0
446,4.498988,6.4907,0.157507,0.1147,0.001000,1492.3
447,4.511020,6.5080,0.158568,0.1037,0.001000,1495.6
448,4.500146,6.4924,0.160925,0.1069,0.001000,1499.1
449,4.494477,6.4842,0.157165,0.1043,0.001000,1502.6
450,4.476413,6.4581,0.167264,0.1158,0.001000,1506.2
451,4.489230,6.4766,0.158730,0.1092,0.001000,1509.5
452,4.478046,6.4605,0.160931,0.1099,0.001000,1512.8
453,4.490373,6.4783,0.161456,0.1030,0.001000,1516.1
454,4.476273,6.4579,0.160431,0.1101,0.001000,1519.5
455,4.469491,6.4481,0.166240,0.1047,0.001000,1522.8
456,4.486230,6.4723,0.160595,0.1049,0.001000,1526.2
457,4.482650,6.4671,0.162990,0.1049,0.001000,1529.5
458,4.488298,6.4753,0.158526,0.1234,0.001000,1532.9
459,4.475450,6.4567,0.164535,0.1071,0.001000,1536.2
460,4.482953,6.4676,0.160766,0.1091,0.001000,1539.5
461,4.485553,6.4713,0.158893,0.1229,0.001000,1542.7
462,4.523101,6.5255,0.155246,0.1332,0.001000,1546.0
463,4.527285,6.5315,0.156459,0.1244,0.001000,1549.3
464,4.505064,6.4995,0.160213,0.1043,0.001000,1552.6
465,4.491654,6.4801,0.160778,0.1088,0.001000,1555.8
466,4.488753,6.4759,0.165213,0.1235,0.001000,1559.0
467,4.490139,6.4779,0.162134,0.1305,0.001000,1562.1
468,4.495205,6.4852,0.162481,0.1277,0.001000,1565.5
469,4.513406,6.5115,0.152386,0.1165,0.001000,1569.0
470,4.485344,6.4710,0.165040,0.1346,0.001000,1572.4
471,4.494000,6.4835,0.163853,0.1348,0.001000,1575.8
472,4.502998,6.4965,0.158526,0.1289,0.001000,1579.3
473,4.492948,6.4820,0.161506,0.1109,0.001000,1582.8
474,4.487358,6.4739,0.165327,0.1137,0.001000,1586.4
475,4.496228,6.4867,0.161963,0.1232,0.001000,1589.9
476,4.491809,6.4803,0.159227,0.1333,0.001000,1594.1
477,4.494107,6.4836,0.159829,0.1277,0.001000,1597.5
478,4.489597,6.4771,0.162047,0.1033,0.001000,1600.8
479,4.490951,6.4791,0.162301,0.0955,0.001000,1603.9
480,4.480062,6.4634,0.165044,0.1183,0.001000,1607.4
481,4.495121,6.4851,0.156672,0.1136,0.001000,1610.5
482,4.492202,6.4809,0.162607,0.1175,0.001000,1613.8
483,4.477706,6.4600,0.162176,0.1004,0.001000,1617.0
484,4.484141,6.4693,0.160760,0.1173,0.001000,1620.2
485,4.479377,6.4624,0.161274,0.1064,0.001000,1623.5
486,4.486538,6.4727,0.162993,0.1052,0.001000,1627.0
487,4.489954,6.4777,0.162648,0.0962,0.001000,1630.5
488,4.476461,6.4582,0.166752,0.0987,0.001000,1634.4
489,4.483873,6.4689,0.159591,0.1255,0.001000,1637.5
490,4.481247,6.4651,0.172408,0.1013,0.001000,1640.8
491,4.488210,6.4751,0.159918,0.1008,0.001000,1644.2
492,4.489522,6.4770,0.158030,0.1073,0.001000,1647.4
493,4.470632,6.4498,0.165214,0.1073,0.001000,1650.7
494,4.479300,6.4623,0.162476,0.1156,0.001000,1654.2
495,4.489511,6.4770,0.162826,0.1086,0.001000,1657.6
496,4.471935,6.4517,0.165213,0.1017,0.001000,1661.0
497,4.484541,6.4698,0.167606,0.1075,0.001000,1664.3
498,4.487540,6.4742,0.163157,0.1076,0.001000,1667.8
499,4.493912,6.4834,0.164189,0.1120,0.001000,1671.0
500,4.495207,6.4852,0.159056,0.1064,0.001000,1674.2
