step,loss,bpc,acc,gnorm,lr,elapsed_s
279,4.513162,6.5111,0.153098,0.1342,0.001000,714.9
280,4.498026,6.4893,0.159890,0.1054,0.001000,717.3
281,4.502039,6.4951,0.160089,0.1001,0.001000,719.9
282,4.506090,6.5009,0.158893,0.1061,0.001000,722.4
283,4.501678,6.4946,0.160943,0.1172,0.001000,725.1
284,4.509605,6.5060,0.157850,0.1204,0.001000,727.7
285,4.518413,6.5187,0.157148,0.1186,0.001000,730.1
286,4.506534,6.5016,0.152241,0.0944,0.001000,732.7
287,4.512936,6.5108,0.160089,0.0953,0.001000,735.1
288,4.515093,6.5139,0.155146,0.0989,0.001000,737.6
289,4.497589,6.4887,0.159918,0.1146,0.001000,740.2
290,4.503157,6.4967,0.158175,0.1236,0.001000,742.6
291,4.498116,6.4894,0.165214,0.1123,0.001000,745.1
292,4.502412,6.4956,0.157013,0.1037,0.001000,747.5
293,4.507219,6.5026,0.155647,0.1037,0.001000,749.9
294,4.495971,6.4863,0.158021,0.1112,0.001000,752.4
295,4.492091,6.4807,0.162144,0.1216,0.001000,754.9
296,4.491713,6.4802,0.160595,0.1092,0.001000,757.4
297,4.514577,6.5132,0.158056,0.1134,0.001000,760.0
298,4.496693,6.4874,0.159227,0.1229,0.001000,762.4
299,4.498860,6.4905,0.161279,0.0945,0.001000,765.1
300,4.504239,6.4983,0.163335,0.1116,0.001000,767.6
301,4.489995,6.4777,0.160437,0.0974,0.001000,770.4
302,4.503220,6.4968,0.155955,0.0956,0.001000,772.9
303,4.522763,6.5250,0.158372,0.1271,0.001000,775.4
304,4.512234,6.5098,0.156127,0.1079,0.001000,777.9
305,4.511424,6.5086,0.155624,0.0975,0.001000,780.6
306,4.520447,6.5216,0.156651,0.1010,0.001000,783.3
307,4.515966,6.5152,0.156662,0.1173,0.001000,786.1
308,4.510118,6.5067,0.158877,0.1292,0.001000,788.6
309,4.500302,6.4926,0.158389,0.1021,0.001000,791.2
