step 2550 | loss 0.037784 | overall=0.1900 bit_acc=0.7563 byte_match=0.1900 hamming=1.9500 | add=0.0714 and=0.1739 or=0.5000 xor=0.0400 | being_0=0.0300 being_1=0.0500 being_2=0.0400 being_3=0.0900 being_4=0.0700 being_5=0.0500 being_6=0.0600 being_7=0.0500 being_8=0.0700 being_9=0.0500 oracle=0.1400 bit_oracle=0.9787 ensemble_benefit=+0.1000 | circular_spread=9.8554 coverage=0.5781 clustering=1.3000 | jump_0=0.9313 jump_1=0.9269 jump_2=0.9644 jump_3=0.8931 jump_4=0.8519 jump_5=0.0000 jump_6=0.9238 jump_7=0.9025 jump_8=0.9544 jump_9=0.8694 specialization=0.0318 | bit0=0.6700 bit1=0.6400 bit2=0.7100 bit3=0.7600 bit4=0.6600 bit5=0.8400 bit6=0.8200 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.227
step 2600 | loss 0.040554 | overall=0.1900 bit_acc=0.7563 byte_match=0.1900 hamming=1.9500 | add=0.0357 and=0.3043 or=0.4583 xor=0.0000 | being_0=0.0200 being_1=0.0400 being_2=0.0500 being_3=0.0800 being_4=0.0900 being_5=0.0800 being_6=0.0700 being_7=0.0500 being_8=0.0500 being_9=0.0500 oracle=0.1700 bit_oracle=0.9775 ensemble_benefit=+0.1000 | circular_spread=9.7521 coverage=0.5781 clustering=1.2000 | jump_0=0.9325 jump_1=0.9275 jump_2=0.9669 jump_3=0.9006 jump_4=0.8500 jump_5=0.0000 jump_6=0.9238 jump_7=0.9062 jump_8=0.9537 jump_9=0.8681 specialization=0.0465 | bit0=0.6900 bit1=0.6200 bit2=0.6800 bit3=0.7500 bit4=0.6800 bit5=0.8500 bit6=0.8300 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.274
step 2650 | loss 0.040143 | overall=0.2000 bit_acc=0.7763 byte_match=0.2000 hamming=1.7900 | add=0.0714 and=0.2609 or=0.4583 xor=0.0400 | being_0=0.0300 being_1=0.0500 being_2=0.0500 being_3=0.0800 being_4=0.0800 being_5=0.0700 being_6=0.0600 being_7=0.0400 being_8=0.0600 being_9=0.0600 oracle=0.1900 bit_oracle=0.9787 ensemble_benefit=+0.1200 | circular_spread=9.8242 coverage=0.5938 clustering=1.3000 | jump_0=0.9331 jump_1=0.9262 jump_2=0.9650 jump_3=0.8969 jump_4=0.8538 jump_5=0.0000 jump_6=0.9188 jump_7=0.9019 jump_8=0.9531 jump_9=0.8687 specialization=0.0412 | bit0=0.7000 bit1=0.6900 bit2=0.7100 bit3=0.7400 bit4=0.7100 bit5=0.8900 bit6=0.8200 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.257
step 2700 | loss 0.038738 | overall=0.1900 bit_acc=0.7613 byte_match=0.1900 hamming=1.9100 | add=0.0357 and=0.2609 or=0.4583 xor=0.0400 | being_0=0.0300 being_1=0.0500 being_2=0.0600 being_3=0.0900 being_4=0.0800 being_5=0.0600 being_6=0.0600 being_7=0.0500 being_8=0.0500 being_9=0.0500 oracle=0.1600 bit_oracle=0.9750 ensemble_benefit=+0.1000 | circular_spread=9.7618 coverage=0.6094 clustering=1.3000 | jump_0=0.9313 jump_1=0.9275 jump_2=0.9650 jump_3=0.8969 jump_4=0.8556 jump_5=0.0000 jump_6=0.9213 jump_7=0.9056 jump_8=0.9556 jump_9=0.8694 specialization=0.0370 | bit0=0.7000 bit1=0.6400 bit2=0.7200 bit3=0.7000 bit4=0.6700 bit5=0.8700 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.258
step 2750 | loss 0.037349 | overall=0.2000 bit_acc=0.7688 byte_match=0.2000 hamming=1.8500 | add=0.1071 and=0.2609 or=0.4583 xor=0.0000 | being_0=0.0300 being_1=0.0400 being_2=0.0500 being_3=0.0800 being_4=0.0900 being_5=0.0600 being_6=0.0600 being_7=0.0300 being_8=0.0600 being_9=0.0500 oracle=0.1700 bit_oracle=0.9725 ensemble_benefit=+0.1100 | circular_spread=10.3171 coverage=0.5625 clustering=1.2000 | jump_0=0.9294 jump_1=0.9256 jump_2=0.9638 jump_3=0.8937 jump_4=0.8531 jump_5=0.0000 jump_6=0.9175 jump_7=0.9062 jump_8=0.9531 jump_9=0.8613 specialization=0.0483 | bit0=0.6900 bit1=0.6600 bit2=0.7300 bit3=0.7600 bit4=0.6800 bit5=0.8500 bit6=0.8300 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.241
step 2800 | loss 0.034372 | overall=0.2300 bit_acc=0.7775 byte_match=0.2300 hamming=1.7800 | add=0.0714 and=0.3478 or=0.5000 xor=0.0400 | being_0=0.0400 being_1=0.0500 being_2=0.0500 being_3=0.0900 being_4=0.0800 being_5=0.0700 being_6=0.0600 being_7=0.0500 being_8=0.0400 being_9=0.0400 oracle=0.1800 bit_oracle=0.9762 ensemble_benefit=+0.1400 | circular_spread=10.6341 coverage=0.5781 clustering=1.0000 | jump_0=0.9381 jump_1=0.9269 jump_2=0.9619 jump_3=0.8963 jump_4=0.8550 jump_5=0.0000 jump_6=0.9225 jump_7=0.9044 jump_8=0.9537 jump_9=0.8594 specialization=0.0346 | bit0=0.7100 bit1=0.6700 bit2=0.7200 bit3=0.7500 bit4=0.7000 bit5=0.8800 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.238
step 2850 | loss 0.040467 | overall=0.2300 bit_acc=0.7763 byte_match=0.2300 hamming=1.7900 | add=0.0714 and=0.3913 or=0.5000 xor=0.0000 | being_0=0.0300 being_1=0.0600 being_2=0.0500 being_3=0.1000 being_4=0.1000 being_5=0.0700 being_6=0.0700 being_7=0.0400 being_8=0.0300 being_9=0.0400 oracle=0.1800 bit_oracle=0.9737 ensemble_benefit=+0.1300 | circular_spread=10.1147 coverage=0.5781 clustering=1.0000 | jump_0=0.9400 jump_1=0.9256 jump_2=0.9644 jump_3=0.8944 jump_4=0.8544 jump_5=0.0000 jump_6=0.9144 jump_7=0.9044 jump_8=0.9512 jump_9=0.8594 specialization=0.0441 | bit0=0.7100 bit1=0.6600 bit2=0.7100 bit3=0.7600 bit4=0.7200 bit5=0.8500 bit6=0.8500 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.247
step 2900 | loss 0.038944 | overall=0.2100 bit_acc=0.7788 byte_match=0.2100 hamming=1.7700 | add=0.0357 and=0.3043 or=0.4583 xor=0.0800 | being_0=0.0400 being_1=0.0500 being_2=0.0500 being_3=0.0900 being_4=0.1000 being_5=0.0800 being_6=0.0600 being_7=0.0400 being_8=0.0600 being_9=0.0500 oracle=0.2000 bit_oracle=0.9812 ensemble_benefit=+0.1100 | circular_spread=10.4229 coverage=0.5781 clustering=1.3000 | jump_0=0.9375 jump_1=0.9269 jump_2=0.9631 jump_3=0.8925 jump_4=0.8575 jump_5=0.0000 jump_6=0.9225 jump_7=0.9081 jump_8=0.9544 jump_9=0.8531 specialization=0.0416 | bit0=0.7100 bit1=0.7000 bit2=0.7000 bit3=0.7400 bit4=0.7100 bit5=0.8600 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.246
step 2950 | loss 0.036499 | overall=0.2100 bit_acc=0.7800 byte_match=0.2100 hamming=1.7600 | add=0.1071 and=0.3478 or=0.4167 xor=0.0000 | being_0=0.0300 being_1=0.0500 being_2=0.0500 being_3=0.0900 being_4=0.1100 being_5=0.0700 being_6=0.0600 being_7=0.0300 being_8=0.0600 being_9=0.0500 oracle=0.1700 bit_oracle=0.9800 ensemble_benefit=+0.1000 | circular_spread=10.6164 coverage=0.5938 clustering=1.4000 | jump_0=0.9363 jump_1=0.9256 jump_2=0.9612 jump_3=0.8925 jump_4=0.8538 jump_5=0.0000 jump_6=0.9188 jump_7=0.9069 jump_8=0.9512 jump_9=0.8606 specialization=0.0387 | bit0=0.7400 bit1=0.6300 bit2=0.7300 bit3=0.7300 bit4=0.7200 bit5=0.8700 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.243
step 3000 | loss 0.041068 | overall=0.2200 bit_acc=0.7750 byte_match=0.2200 hamming=1.8000 | add=0.0714 and=0.3478 or=0.4167 xor=0.0800 | being_0=0.0300 being_1=0.0500 being_2=0.0500 being_3=0.0900 being_4=0.1100 being_5=0.0800 being_6=0.0600 being_7=0.0500 being_8=0.0500 being_9=0.0500 oracle=0.1900 bit_oracle=0.9762 ensemble_benefit=+0.1100 | circular_spread=10.5437 coverage=0.5625 clustering=1.1000 | jump_0=0.9369 jump_1=0.9238 jump_2=0.9612 jump_3=0.8931 jump_4=0.8550 jump_5=0.0000 jump_6=0.9194 jump_7=0.9087 jump_8=0.9525 jump_9=0.8544 specialization=0.0431 | bit0=0.7000 bit1=0.6700 bit2=0.7500 bit3=0.7500 bit4=0.6800 bit5=0.8600 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.246
step 3050 | loss 0.038945 | overall=0.2700 bit_acc=0.7887 byte_match=0.2700 hamming=1.6900 | add=0.0714 and=0.4348 or=0.5833 xor=0.0400 | being_0=0.0400 being_1=0.0600 being_2=0.0600 being_3=0.0900 being_4=0.1100 being_5=0.0700 being_6=0.0600 being_7=0.0300 being_8=0.0600 being_9=0.0500 oracle=0.2000 bit_oracle=0.9787 ensemble_benefit=+0.1600 | circular_spread=10.4916 coverage=0.5625 clustering=1.1000 | jump_0=0.9331 jump_1=0.9231 jump_2=0.9594 jump_3=0.8956 jump_4=0.8550 jump_5=0.0000 jump_6=0.9250 jump_7=0.9087 jump_8=0.9556 jump_9=0.8538 specialization=0.0446 | bit0=0.7400 bit1=0.7000 bit2=0.7600 bit3=0.7500 bit4=0.7300 bit5=0.8500 bit6=0.8300 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.241
step 3100 | loss 0.034292 | overall=0.2300 bit_acc=0.7875 byte_match=0.2300 hamming=1.7000 | add=0.1071 and=0.3913 or=0.4583 xor=0.0000 | being_0=0.0400 being_1=0.0500 being_2=0.0500 being_3=0.0700 being_4=0.1000 being_5=0.0600 being_6=0.0600 being_7=0.0200 being_8=0.0500 being_9=0.0500 oracle=0.1700 bit_oracle=0.9812 ensemble_benefit=+0.1300 | circular_spread=10.7339 coverage=0.5781 clustering=1.1000 | jump_0=0.9331 jump_1=0.9231 jump_2=0.9575 jump_3=0.8944 jump_4=0.8525 jump_5=0.0000 jump_6=0.9144 jump_7=0.9113 jump_8=0.9525 jump_9=0.8513 specialization=0.0425 | bit0=0.7300 bit1=0.7000 bit2=0.7400 bit3=0.7500 bit4=0.7100 bit5=0.8500 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.249
step 3150 | loss 0.035894 | overall=0.2400 bit_acc=0.7912 byte_match=0.2400 hamming=1.6700 | add=0.0714 and=0.4348 or=0.5000 xor=0.0000 | being_0=0.0400 being_1=0.0600 being_2=0.0700 being_3=0.0900 being_4=0.0800 being_5=0.0700 being_6=0.0600 being_7=0.0500 being_8=0.0500 being_9=0.0500 oracle=0.2100 bit_oracle=0.9787 ensemble_benefit=+0.1500 | circular_spread=10.4122 coverage=0.6094 clustering=1.1000 | jump_0=0.9325 jump_1=0.9150 jump_2=0.9569 jump_3=0.8925 jump_4=0.8513 jump_5=0.0000 jump_6=0.9144 jump_7=0.9081 jump_8=0.9512 jump_9=0.8531 specialization=0.0382 | bit0=0.7300 bit1=0.7200 bit2=0.7500 bit3=0.7600 bit4=0.7200 bit5=0.8600 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.244
step 3200 | loss 0.037237 | overall=0.2500 bit_acc=0.7850 byte_match=0.2500 hamming=1.7200 | add=0.0714 and=0.3913 or=0.5417 xor=0.0400 | being_0=0.0200 being_1=0.0500 being_2=0.0600 being_3=0.0900 being_4=0.0900 being_5=0.0800 being_6=0.0600 being_7=0.0300 being_8=0.0500 being_9=0.0500 oracle=0.1800 bit_oracle=0.9787 ensemble_benefit=+0.1600 | circular_spread=10.3744 coverage=0.5625 clustering=1.1000 | jump_0=0.9325 jump_1=0.9169 jump_2=0.9569 jump_3=0.8931 jump_4=0.8537 jump_5=0.0000 jump_6=0.9144 jump_7=0.9081 jump_8=0.9556 jump_9=0.8431 specialization=0.0417 | bit0=0.7400 bit1=0.7000 bit2=0.7700 bit3=0.7400 bit4=0.6800 bit5=0.8500 bit6=0.8500 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.244
step 3250 | loss 0.037347 | overall=0.2300 bit_acc=0.7850 byte_match=0.2300 hamming=1.7200 | add=0.0714 and=0.3913 or=0.5000 xor=0.0000 | being_0=0.0400 being_1=0.0600 being_2=0.0500 being_3=0.0800 being_4=0.0600 being_5=0.0800 being_6=0.0500 being_7=0.0300 being_8=0.0500 being_9=0.0500 oracle=0.1700 bit_oracle=0.9725 ensemble_benefit=+0.1500 | circular_spread=10.7778 coverage=0.5938 clustering=1.0000 | jump_0=0.9325 jump_1=0.9175 jump_2=0.9481 jump_3=0.8894 jump_4=0.8531 jump_5=0.0000 jump_6=0.9162 jump_7=0.9050 jump_8=0.9550 jump_9=0.8194 specialization=0.0382 | bit0=0.7300 bit1=0.6700 bit2=0.7300 bit3=0.7700 bit4=0.7100 bit5=0.8400 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.202
step 3300 | loss 0.041204 | overall=0.2400 bit_acc=0.7925 byte_match=0.2400 hamming=1.6600 | add=0.0357 and=0.4348 or=0.5417 xor=0.0000 | being_0=0.0400 being_1=0.0600 being_2=0.0500 being_3=0.0900 being_4=0.0900 being_5=0.0600 being_6=0.0700 being_7=0.0300 being_8=0.0700 being_9=0.0500 oracle=0.2100 bit_oracle=0.9812 ensemble_benefit=+0.1500 | circular_spread=9.8343 coverage=0.5781 clustering=1.2000 | jump_0=0.9331 jump_1=0.9181 jump_2=0.9450 jump_3=0.8969 jump_4=0.8506 jump_5=0.0000 jump_6=0.9144 jump_7=0.9025 jump_8=0.9575 jump_9=0.8362 specialization=0.0362 | bit0=0.7400 bit1=0.6800 bit2=0.7500 bit3=0.7800 bit4=0.7400 bit5=0.8400 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.257
step 3350 | loss 0.039646 | overall=0.2500 bit_acc=0.7937 byte_match=0.2500 hamming=1.6500 | add=0.0357 and=0.4348 or=0.5417 xor=0.0400 | being_0=0.0500 being_1=0.0400 being_2=0.0500 being_3=0.1000 being_4=0.1000 being_5=0.0700 being_6=0.0600 being_7=0.0400 being_8=0.0400 being_9=0.0600 oracle=0.2200 bit_oracle=0.9800 ensemble_benefit=+0.1500 | circular_spread=9.7399 coverage=0.5781 clustering=1.5000 | jump_0=0.9331 jump_1=0.9175 jump_2=0.9462 jump_3=0.8981 jump_4=0.8475 jump_5=0.0000 jump_6=0.9187 jump_7=0.9019 jump_8=0.9575 jump_9=0.8306 specialization=0.0410 | bit0=0.7600 bit1=0.7000 bit2=0.7800 bit3=0.7600 bit4=0.7100 bit5=0.8400 bit6=0.8500 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.199
step 3400 | loss 0.036400 | overall=0.2400 bit_acc=0.7937 byte_match=0.2400 hamming=1.6500 | add=0.0714 and=0.4348 or=0.5000 xor=0.0000 | being_0=0.0400 being_1=0.0500 being_2=0.0600 being_3=0.0800 being_4=0.0800 being_5=0.0600 being_6=0.0600 being_7=0.0300 being_8=0.0500 being_9=0.0500 oracle=0.2000 bit_oracle=0.9787 ensemble_benefit=+0.1600 | circular_spread=10.0007 coverage=0.5625 clustering=1.3000 | jump_0=0.9313 jump_1=0.9187 jump_2=0.9494 jump_3=0.9012 jump_4=0.8456 jump_5=0.0000 jump_6=0.9144 jump_7=0.9006 jump_8=0.9563 jump_9=0.8419 specialization=0.0392 | bit0=0.7500 bit1=0.7200 bit2=0.7800 bit3=0.7600 bit4=0.7000 bit5=0.8500 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.217
step 3450 | loss 0.033164 | overall=0.2500 bit_acc=0.7975 byte_match=0.2500 hamming=1.6200 | add=0.0714 and=0.3913 or=0.5417 xor=0.0400 | being_0=0.0500 being_1=0.0600 being_2=0.0600 being_3=0.0600 being_4=0.0900 being_5=0.0800 being_6=0.0600 being_7=0.0400 being_8=0.0500 being_9=0.0500 oracle=0.1800 bit_oracle=0.9775 ensemble_benefit=+0.1600 | circular_spread=10.1557 coverage=0.5781 clustering=1.4000 | jump_0=0.9319 jump_1=0.9187 jump_2=0.9475 jump_3=0.8969 jump_4=0.8413 jump_5=0.0000 jump_6=0.9150 jump_7=0.9019 jump_8=0.9562 jump_9=0.8269 specialization=0.0545 | bit0=0.7900 bit1=0.6900 bit2=0.7400 bit3=0.7800 bit4=0.7200 bit5=0.8400 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.243
step 3500 | loss 0.044669 | overall=0.2500 bit_acc=0.8037 byte_match=0.2500 hamming=1.5700 | add=0.0357 and=0.4348 or=0.5417 xor=0.0400 | being_0=0.0500 being_1=0.0500 being_2=0.0500 being_3=0.0800 being_4=0.1000 being_5=0.0700 being_6=0.0600 being_7=0.0500 being_8=0.0600 being_9=0.0600 oracle=0.2200 bit_oracle=0.9775 ensemble_benefit=+0.1500 | circular_spread=9.8374 coverage=0.6094 clustering=1.0000 | jump_0=0.9319 jump_1=0.9212 jump_2=0.9494 jump_3=0.9006 jump_4=0.8350 jump_5=0.0000 jump_6=0.9137 jump_7=0.9012 jump_8=0.9544 jump_9=0.8300 specialization=0.0377 | bit0=0.7600 bit1=0.7300 bit2=0.7500 bit3=0.7900 bit4=0.7200 bit5=0.8600 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.238
step 3550 | loss 0.036424 | overall=0.2400 bit_acc=0.7975 byte_match=0.2400 hamming=1.6200 | add=0.0714 and=0.4348 or=0.5000 xor=0.0000 | being_0=0.0500 being_1=0.0700 being_2=0.0500 being_3=0.0800 being_4=0.0700 being_5=0.0700 being_6=0.0600 being_7=0.0400 being_8=0.0600 being_9=0.0500 oracle=0.2200 bit_oracle=0.9812 ensemble_benefit=+0.1600 | circular_spread=10.2232 coverage=0.5938 clustering=1.2000 | jump_0=0.9319 jump_1=0.9212 jump_2=0.9419 jump_3=0.8988 jump_4=0.8344 jump_5=0.0000 jump_6=0.9144 jump_7=0.9025 jump_8=0.9569 jump_9=0.8356 specialization=0.0330 | bit0=0.7600 bit1=0.7300 bit2=0.7400 bit3=0.7700 bit4=0.7100 bit5=0.8700 bit6=0.8500 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.202
step 3600 | loss 0.031281 | overall=0.2600 bit_acc=0.8012 byte_match=0.2600 hamming=1.5900 | add=0.1071 and=0.3043 or=0.6250 xor=0.0400 | being_0=0.0500 being_1=0.0500 being_2=0.0600 being_3=0.1000 being_4=0.0900 being_5=0.0700 being_6=0.0500 being_7=0.0200 being_8=0.0500 being_9=0.0400 oracle=0.2000 bit_oracle=0.9787 ensemble_benefit=+0.1600 | circular_spread=9.8508 coverage=0.5938 clustering=1.5000 | jump_0=0.9319 jump_1=0.9206 jump_2=0.9431 jump_3=0.8963 jump_4=0.8300 jump_5=0.0000 jump_6=0.9138 jump_7=0.9006 jump_8=0.9569 jump_9=0.8319 specialization=0.0381 | bit0=0.7500 bit1=0.6900 bit2=0.7900 bit3=0.8100 bit4=0.7500 bit5=0.8200 bit6=0.8500 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.201
step 3650 | loss 0.035354 | overall=0.2800 bit_acc=0.8025 byte_match=0.2800 hamming=1.5800 | add=0.0714 and=0.4783 or=0.6250 xor=0.0000 | being_0=0.0500 being_1=0.0600 being_2=0.0600 being_3=0.1000 being_4=0.1100 being_5=0.0700 being_6=0.0500 being_7=0.0200 being_8=0.0600 being_9=0.0500 oracle=0.1900 bit_oracle=0.9787 ensemble_benefit=+0.1700 | circular_spread=10.1763 coverage=0.5938 clustering=1.1000 | jump_0=0.9319 jump_1=0.9106 jump_2=0.9431 jump_3=0.8994 jump_4=0.8219 jump_5=0.0000 jump_6=0.9138 jump_7=0.9012 jump_8=0.9575 jump_9=0.8406 specialization=0.0396 | bit0=0.7700 bit1=0.7200 bit2=0.7400 bit3=0.8000 bit4=0.7200 bit5=0.8500 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.207
step 3700 | loss 0.034184 | overall=0.3000 bit_acc=0.8087 byte_match=0.3000 hamming=1.5300 | add=0.0714 and=0.4783 or=0.6250 xor=0.0800 | being_0=0.0500 being_1=0.0500 being_2=0.0600 being_3=0.0900 being_4=0.0800 being_5=0.0700 being_6=0.0500 being_7=0.0500 being_8=0.0400 being_9=0.0400 oracle=0.1900 bit_oracle=0.9775 ensemble_benefit=+0.2100 | circular_spread=10.2166 coverage=0.5938 clustering=1.3000 | jump_0=0.9319 jump_1=0.9112 jump_2=0.9325 jump_3=0.8988 jump_4=0.8087 jump_5=0.0000 jump_6=0.9119 jump_7=0.9019 jump_8=0.9588 jump_9=0.8269 specialization=0.0465 | bit0=0.7900 bit1=0.6900 bit2=0.7600 bit3=0.7900 bit4=0.7800 bit5=0.8400 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.205
step 3750 | loss 0.031583 | overall=0.2600 bit_acc=0.8000 byte_match=0.2600 hamming=1.6000 | add=0.1071 and=0.3043 or=0.6250 xor=0.0400 | being_0=0.0600 being_1=0.0500 being_2=0.0500 being_3=0.0900 being_4=0.1000 being_5=0.0600 being_6=0.0500 being_7=0.0200 being_8=0.0500 being_9=0.0600 oracle=0.2100 bit_oracle=0.9737 ensemble_benefit=+0.1600 | circular_spread=9.9333 coverage=0.5938 clustering=1.2000 | jump_0=0.9319 jump_1=0.9112 jump_2=0.9469 jump_3=0.9000 jump_4=0.7994 jump_5=0.0000 jump_6=0.9094 jump_7=0.9019 jump_8=0.9550 jump_9=0.8350 specialization=0.0394 | bit0=0.7600 bit1=0.7300 bit2=0.7300 bit3=0.7900 bit4=0.7300 bit5=0.8500 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.201
step 3800 | loss 0.034597 | overall=0.3200 bit_acc=0.8138 byte_match=0.3200 hamming=1.4900 | add=0.1071 and=0.5217 or=0.6250 xor=0.0800 | being_0=0.0300 being_1=0.0500 being_2=0.0500 being_3=0.1000 being_4=0.0900 being_5=0.0800 being_6=0.0600 being_7=0.0200 being_8=0.0500 being_9=0.0500 oracle=0.1800 bit_oracle=0.9787 ensemble_benefit=+0.2200 | circular_spread=10.0025 coverage=0.5938 clustering=1.0000 | jump_0=0.9319 jump_1=0.9094 jump_2=0.9363 jump_3=0.8994 jump_4=0.7700 jump_5=0.0000 jump_6=0.9069 jump_7=0.9038 jump_8=0.9563 jump_9=0.8338 specialization=0.0384 | bit0=0.8100 bit1=0.7100 bit2=0.7700 bit3=0.8200 bit4=0.7200 bit5=0.8600 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.236
step 3850 | loss 0.029453 | overall=0.3200 bit_acc=0.8138 byte_match=0.3200 hamming=1.4900 | add=0.1071 and=0.5217 or=0.6667 xor=0.0400 | being_0=0.0400 being_1=0.0500 being_2=0.0500 being_3=0.0900 being_4=0.1000 being_5=0.0500 being_6=0.0500 being_7=0.0400 being_8=0.0500 being_9=0.0500 oracle=0.1900 bit_oracle=0.9775 ensemble_benefit=+0.2200 | circular_spread=9.6209 coverage=0.5469 clustering=1.3000 | jump_0=0.9313 jump_1=0.9100 jump_2=0.9344 jump_3=0.8963 jump_4=0.6025 jump_5=0.0000 jump_6=0.9094 jump_7=0.9031 jump_8=0.9581 jump_9=0.8513 specialization=0.0392 | bit0=0.7900 bit1=0.7300 bit2=0.7600 bit3=0.8000 bit4=0.7300 bit5=0.8800 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.243
step 3900 | loss 0.034212 | overall=0.3100 bit_acc=0.8062 byte_match=0.3100 hamming=1.5500 | add=0.1429 and=0.4348 or=0.6667 xor=0.0400 | being_0=0.0400 being_1=0.0600 being_2=0.0500 being_3=0.1000 being_4=0.0800 being_5=0.0500 being_6=0.0700 being_7=0.0400 being_8=0.0500 being_9=0.0500 oracle=0.2000 bit_oracle=0.9775 ensemble_benefit=+0.2100 | circular_spread=9.7228 coverage=0.5469 clustering=1.5000 | jump_0=0.9319 jump_1=0.9100 jump_2=0.9350 jump_3=0.8994 jump_4=0.5850 jump_5=0.0000 jump_6=0.9019 jump_7=0.9012 jump_8=0.9575 jump_9=0.8469 specialization=0.0365 | bit0=0.7900 bit1=0.7000 bit2=0.7600 bit3=0.8000 bit4=0.7200 bit5=0.8700 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.204
step 3950 | loss 0.039653 | overall=0.3100 bit_acc=0.8138 byte_match=0.3100 hamming=1.4900 | add=0.1429 and=0.4783 or=0.5833 xor=0.0800 | being_0=0.0500 being_1=0.0500 being_2=0.0600 being_3=0.1100 being_4=0.0900 being_5=0.0600 being_6=0.0700 being_7=0.0300 being_8=0.0500 being_9=0.0500 oracle=0.2100 bit_oracle=0.9750 ensemble_benefit=+0.2000 | circular_spread=9.1915 coverage=0.5781 clustering=1.5000 | jump_0=0.9319 jump_1=0.9050 jump_2=0.9275 jump_3=0.8981 jump_4=0.6000 jump_5=0.0000 jump_6=0.9081 jump_7=0.9019 jump_8=0.9563 jump_9=0.8213 specialization=0.0386 | bit0=0.8000 bit1=0.7200 bit2=0.7800 bit3=0.8200 bit4=0.7300 bit5=0.8600 bit6=0.8500 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.196
step 4000 | loss 0.041147 | overall=0.2900 bit_acc=0.8025 byte_match=0.2900 hamming=1.5800 | add=0.1071 and=0.4783 or=0.5833 xor=0.0400 | being_0=0.0500 being_1=0.0600 being_2=0.0500 being_3=0.0800 being_4=0.1000 being_5=0.0600 being_6=0.0500 being_7=0.0500 being_8=0.0600 being_9=0.0500 oracle=0.2200 bit_oracle=0.9800 ensemble_benefit=+0.1900 | circular_spread=9.9029 coverage=0.5781 clustering=1.4000 | jump_0=0.9319 jump_1=0.9056 jump_2=0.9256 jump_3=0.8994 jump_4=0.6300 jump_5=0.0000 jump_6=0.9075 jump_7=0.9050 jump_8=0.9550 jump_9=0.8219 specialization=0.0380 | bit0=0.7700 bit1=0.7200 bit2=0.7400 bit3=0.8300 bit4=0.7000 bit5=0.8500 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.203
