step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
990,2.637836,2.482906,0.294006,0.297584,0.000991,411.5,253440,0.9880
1000,2.630366,2.492858,0.288269,0.291363,0.000991,415.6,256000,0.9894
1010,2.675094,2.492240,0.289734,0.293841,0.000991,419.2,258560,0.9860
1020,2.726772,2.471018,0.289429,0.295176,0.000991,424.9,261120,0.9805
1030,2.632752,2.456952,0.299316,0.303390,0.000990,429.5,263680,0.9866
1040,2.698132,2.463329,0.289978,0.295222,0.000990,434.0,266240,0.9822
1050,2.658965,2.482885,0.291382,0.295348,0.000990,437.8,268800,0.9866
1060,2.657073,2.452096,0.301514,0.306243,0.000990,441.5,271360,0.9846
1070,2.613624,2.464530,0.297852,0.301272,0.000990,445.0,273920,0.9886
1080,2.610765,2.440377,0.302307,0.306270,0.000989,448.5,276480,0.9871
1090,2.648031,2.495119,0.290100,0.293486,0.000989,452.2,279040,0.9885
1100,2.605896,2.469660,0.295227,0.298322,0.000989,455.9,281600,0.9896
1110,2.586091,2.471406,0.299438,0.302038,0.000989,460.4,284160,0.9914
1120,2.615868,2.450715,0.298706,0.302472,0.000989,466.2,286720,0.9875
1130,2.642912,2.469720,0.296997,0.300946,0.000988,470.0,289280,0.9869
1140,2.643969,2.447070,0.307922,0.312597,0.000988,474.3,291840,0.9850
1150,2.550689,2.458498,0.301453,0.303565,0.000988,478.3,294400,0.9930
1160,2.591039,2.469332,0.293823,0.296483,0.000988,482.1,296960,0.9910
1170,2.607618,2.450118,0.302795,0.306386,0.000987,485.8,299520,0.9883
1180,2.618241,2.431912,0.309021,0.313363,0.000987,489.5,302080,0.9861
1190,2.597326,2.429733,0.302979,0.306817,0.000987,493.1,304640,0.9875
1200,2.645705,2.430648,0.304199,0.309124,0.000987,496.5,307200,0.9841
1210,2.679603,2.442820,0.302429,0.307783,0.000986,501.2,309760,0.9826
1220,2.606015,2.427716,0.315125,0.319394,0.000986,504.9,312320,0.9866
1230,2.600078,2.424911,0.304504,0.308477,0.000986,508.4,314880,0.9871
1240,2.663316,2.427458,0.304504,0.309857,0.000986,512.6,317440,0.9827
1250,2.580921,2.415518,0.310425,0.314261,0.000985,516.5,320000,0.9878
1260,2.559304,2.434482,0.309631,0.312531,0.000985,520.3,322560,0.9907
1270,2.642517,2.427148,0.304688,0.309639,0.000985,523.9,325120,0.9840
1280,2.561534,2.434213,0.302429,0.305299,0.000985,527.8,327680,0.9906
1290,2.588836,2.431137,0.308838,0.312481,0.000984,531.5,330240,0.9883
1300,2.598664,2.428196,0.308594,0.312542,0.000984,535.1,332800,0.9874
1310,2.603367,2.417356,0.311096,0.315369,0.000984,539.1,335360,0.9865
1320,2.597602,2.399341,0.313293,0.317912,0.000984,543.7,337920,0.9855
1330,2.640351,2.399954,0.318176,0.323889,0.000983,547.7,340480,0.9824
1340,2.548536,2.417666,0.313477,0.316490,0.000983,551.4,343040,0.9905
1350,2.614469,2.394921,0.311035,0.316090,0.000983,555.0,345600,0.9840
1360,2.612370,2.418377,0.308350,0.312759,0.000982,558.9,348160,0.9859
1370,2.578727,2.424990,0.309814,0.313333,0.000982,562.6,350720,0.9888
1380,2.559194,2.405552,0.308777,0.312265,0.000982,566.5,353280,0.9888
1390,2.594759,2.400999,0.316162,0.320624,0.000982,569.9,355840,0.9861
1400,2.561750,2.392861,0.312500,0.316381,0.000981,573.7,358400,0.9877
1410,2.579717,2.401733,0.312683,0.316743,0.000981,578.5,360960,0.9872
1420,2.578006,2.412273,0.308655,0.312392,0.000981,582.8,363520,0.9880
1430,2.557446,2.373888,0.323486,0.327889,0.000980,586.6,366080,0.9866
1440,2.615818,2.384062,0.312988,0.318292,0.000980,590.0,368640,0.9833
1450,2.566003,2.403679,0.313477,0.317174,0.000980,593.8,371200,0.9883
1460,2.521997,2.375778,0.323730,0.327165,0.000980,598.3,373760,0.9895
1470,2.581017,2.403550,0.316589,0.320680,0.000979,602.2,376320,0.9872
1480,2.544134,2.384121,0.315735,0.319380,0.000979,605.7,378880,0.9886
1490,2.606890,2.399170,0.317078,0.321911,0.000979,609.4,381440,0.9850
1500,2.546180,2.376164,0.316101,0.319988,0.000978,613.1,384000,0.9879
1510,2.578857,2.384398,0.315735,0.320230,0.000978,617.9,386560,0.9860
1520,2.535841,2.358850,0.322998,0.327172,0.000978,621.8,389120,0.9872
1530,2.542748,2.387594,0.323975,0.327614,0.000977,625.5,391680,0.9889
1540,2.535584,2.370576,0.328308,0.332222,0.000977,629.5,394240,0.9882
1550,2.561669,2.387862,0.320374,0.324453,0.000977,633.2,396800,0.9874
1560,2.564369,2.359165,0.324829,0.329719,0.000977,636.8,399360,0.9852
1570,2.558018,2.366590,0.318726,0.323184,0.000976,640.9,401920,0.9862
1580,2.531093,2.391738,0.319397,0.322626,0.000976,644.6,404480,0.9900
1590,2.515380,2.374416,0.311279,0.314446,0.000976,648.9,407040,0.9899
1600,2.546416,2.363983,0.326477,0.330777,0.000975,652.3,409600,0.9870
1610,2.531879,2.356051,0.325134,0.329254,0.000975,657.3,412160,0.9875
1620,2.504539,2.356450,0.323364,0.326835,0.000975,662.4,414720,0.9894
1630,2.530672,2.358813,0.324036,0.328081,0.000974,666.3,417280,0.9877
