step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
1220,3.198970,2.568708,0.267944,0.304889,0.000969,481.0,312320,0.8776
1230,3.344065,2.657871,0.255920,0.294031,0.000968,485.6,314880,0.8691
1240,3.353670,2.629554,0.257141,0.296273,0.000968,489.1,317440,0.8663
1250,3.172954,2.603598,0.272644,0.305815,0.000967,492.6,320000,0.8901
1260,3.271195,2.618922,0.261230,0.297583,0.000967,495.9,322560,0.8764
1270,3.280517,2.579040,0.267395,0.307795,0.000966,499.7,325120,0.8676
1280,3.154701,2.579304,0.271240,0.304476,0.000965,504.0,327680,0.8890
1290,3.282029,2.602689,0.267212,0.305296,0.000965,508.0,330240,0.8737
1300,3.270971,2.589048,0.273743,0.313673,0.000964,511.5,332800,0.8713
1310,3.209960,2.586843,0.279785,0.316226,0.000964,516.2,335360,0.8836
1320,3.278752,2.613366,0.272827,0.310772,0.000963,520.8,337920,0.8765
1330,3.275159,2.573728,0.279297,0.320792,0.000962,524.5,340480,0.8695
1340,3.251524,2.581091,0.273499,0.311365,0.000962,528.3,343040,0.8770
1350,3.189974,2.564841,0.276001,0.312643,0.000961,531.9,345600,0.8810
1360,3.269202,2.584712,0.278503,0.317893,0.000961,535.3,348160,0.8749
1370,3.300832,2.604549,0.275024,0.314392,0.000960,538.7,350720,0.8732
1380,3.283176,2.572417,0.276428,0.318204,0.000959,542.7,353280,0.8674
1390,3.338452,2.599325,0.277039,0.319670,0.000959,546.7,355840,0.8651
1400,3.273214,2.580026,0.278931,0.318722,0.000958,550.5,358400,0.8730
1410,3.207996,2.538696,0.285889,0.326104,0.000957,554.1,360960,0.8752
1420,3.292262,2.568199,0.281494,0.323154,0.000957,559.7,363520,0.8694
1430,3.265743,2.538618,0.285583,0.328735,0.000956,563.3,366080,0.8672
1440,3.312465,2.595359,0.280029,0.321271,0.000956,566.8,368640,0.8703
1450,3.189823,2.505656,0.289062,0.330884,0.000955,570.3,371200,0.8723
1460,3.294720,2.590560,0.286804,0.327245,0.000954,573.8,373760,0.8755
1470,3.282182,2.546614,0.280518,0.323606,0.000954,577.0,376320,0.8659
1480,3.260791,2.539009,0.290283,0.333872,0.000953,580.5,378880,0.8683
1490,3.249506,2.570927,0.287170,0.326455,0.000952,584.1,381440,0.8785
1500,3.271170,2.541471,0.293823,0.337833,0.000952,587.5,384000,0.8681
1510,3.237631,2.517487,0.297180,0.339766,0.000951,592.3,386560,0.8729
1520,3.192202,2.503060,0.301636,0.344125,0.000950,597.2,389120,0.8748
1530,3.301795,2.553540,0.294434,0.338227,0.000949,601.2,391680,0.8689
1540,3.204198,2.539181,0.303040,0.342948,0.000949,605.1,394240,0.8824
1550,3.284086,2.528731,0.298340,0.343213,0.000948,608.7,396800,0.8669
1560,3.276052,2.542388,0.294434,0.337019,0.000947,612.2,399360,0.8722
1570,3.301612,2.528984,0.296021,0.341610,0.000947,615.8,401920,0.8653
1580,3.286228,2.523621,0.295227,0.339547,0.000946,619.3,404480,0.8677
1590,3.241204,2.521476,0.300781,0.342378,0.000945,622.9,407040,0.8773
1600,3.278802,2.550214,0.294312,0.338059,0.000944,626.5,409600,0.8697
1610,3.235353,2.557739,0.301880,0.341940,0.000944,632.0,412160,0.8818
1620,3.193882,2.507696,0.312561,0.355569,0.000943,635.8,414720,0.8784
1630,3.204744,2.498495,0.308899,0.353036,0.000942,640.0,417280,0.8746
1640,3.199867,2.487145,0.306824,0.350562,0.000942,643.6,419840,0.8738
1650,3.210683,2.504626,0.304626,0.348088,0.000941,647.9,422400,0.8729
1660,3.158607,2.482836,0.315735,0.358875,0.000940,651.6,424960,0.8786
1670,3.165269,2.458924,0.318726,0.364068,0.000939,655.4,427520,0.8738
1680,3.256444,2.488815,0.304504,0.352131,0.000939,659.2,430080,0.8637
1690,3.175861,2.488369,0.316711,0.360017,0.000938,662.5,432640,0.8784
1700,3.113308,2.466984,0.316711,0.357054,0.000937,666.5,435200,0.8860
1710,3.202261,2.472537,0.314575,0.359810,0.000936,669.5,437760,0.8729
1720,3.321427,2.513117,0.302368,0.351399,0.000935,672.5,440320,0.8593
1730,3.211945,2.472630,0.317688,0.364848,0.000935,676.8,442880,0.8702
1740,3.158424,2.469324,0.321472,0.365430,0.000934,680.5,445440,0.8785
1750,3.329339,2.520265,0.304199,0.353225,0.000933,684.0,448000,0.8591
1760,3.216322,2.494521,0.313904,0.356716,0.000932,687.4,450560,0.8779
1770,3.177369,2.441670,0.324524,0.371179,0.000931,692.1,453120,0.8725
1780,3.123140,2.478606,0.321899,0.362398,0.000931,696.6,455680,0.8869
1790,3.125162,2.435991,0.322693,0.366958,0.000930,699.9,458240,0.8785
1800,3.125215,2.454899,0.327454,0.370968,0.000929,703.0,460800,0.8817
1810,3.158663,2.457166,0.320129,0.364237,0.000928,706.1,463360,0.8776
1820,3.216281,2.471287,0.317200,0.363509,0.000927,709.5,465920,0.8718
1830,3.163152,2.456047,0.323364,0.368014,0.000927,713.7,468480,0.8770
1840,3.094370,2.433834,0.326965,0.369312,0.000926,716.9,471040,0.8839
1850,3.162151,2.466490,0.323181,0.367201,0.000925,720.3,473600,0.8795
1860,3.145789,2.466007,0.330994,0.372799,0.000924,724.5,476160,0.8872
1870,3.230214,2.482594,0.322205,0.368057,0.000923,729.1,478720,0.8736
1880,3.160429,2.438343,0.328064,0.374268,0.000922,733.3,481280,0.8757
1890,3.179941,2.439661,0.326233,0.372782,0.000922,738.0,483840,0.8737
1900,3.155083,2.426609,0.330017,0.376167,0.000921,741.3,486400,0.8763
1910,3.259991,2.461800,0.315735,0.365372,0.000920,744.5,488960,0.8630
1920,3.173197,2.434586,0.327087,0.373360,0.000919,748.5,491520,0.8748
1930,3.106874,2.442167,0.331726,0.373899,0.000918,752.8,494080,0.8867
1940,3.047863,2.389735,0.338318,0.382116,0.000917,756.7,496640,0.8846
1950,3.266194,2.450513,0.326233,0.377776,0.000916,761.1,499200,0.8629
1960,3.124781,2.407129,0.334900,0.381941,0.000915,764.4,501760,0.8760
1970,3.278210,2.454335,0.322815,0.374680,0.000915,768.6,504320,0.8596
1980,3.217566,2.442748,0.328918,0.377659,0.000914,772.4,506880,0.8693
1990,3.143722,2.374439,0.337280,0.388568,0.000913,776.1,509440,0.8660
2000,3.229002,2.419573,0.334595,0.385737,0.000912,780.0,512000,0.8661
2010,3.056056,2.366355,0.342957,0.390134,0.000911,783.8,514560,0.8772
2020,3.196862,2.445482,0.331360,0.379101,0.000910,789.2,517120,0.8726
