step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
1270,2.594333,2.450454,0.309753,0.313001,0.000985,532.7,325120,0.9896
1280,2.620476,2.432478,0.308777,0.312979,0.000985,535.9,327680,0.9866
1290,2.662142,2.439363,0.308594,0.313648,0.000984,540.0,330240,0.9839
1300,2.583947,2.432836,0.308167,0.311590,0.000984,544.2,332800,0.9890
1310,2.649327,2.425910,0.308777,0.313795,0.000984,550.3,335360,0.9840
1320,2.618562,2.433193,0.310669,0.314780,0.000984,555.7,337920,0.9869
1330,2.634159,2.439391,0.318420,0.322974,0.000983,559.5,340480,0.9859
1340,2.541877,2.421287,0.307739,0.310430,0.000983,563.6,343040,0.9913
1350,2.633864,2.427838,0.311462,0.316210,0.000983,567.5,345600,0.9850
1360,2.612504,2.414227,0.312500,0.316910,0.000982,571.4,348160,0.9861
1370,2.560556,2.403914,0.314941,0.318538,0.000982,575.0,350720,0.9887
1380,2.586775,2.397755,0.312744,0.316981,0.000982,578.9,353280,0.9866
1390,2.597345,2.417530,0.313354,0.317443,0.000982,582.9,355840,0.9871
1400,2.578241,2.408672,0.315125,0.319019,0.000981,586.8,358400,0.9878
1410,2.544027,2.406123,0.320862,0.324046,0.000981,592.3,360960,0.9902
1420,2.551871,2.415184,0.318726,0.321849,0.000981,597.9,363520,0.9903
1430,2.598267,2.420271,0.307007,0.310897,0.000980,601.4,366080,0.9875
1440,2.622833,2.404994,0.318237,0.323269,0.000980,605.0,368640,0.9844
1450,2.568946,2.397514,0.316101,0.319948,0.000980,608.8,371200,0.9880
1460,2.607152,2.427061,0.306702,0.310607,0.000980,612.3,373760,0.9874
1470,2.656248,2.421129,0.311890,0.317194,0.000979,616.6,376320,0.9833
1480,2.526957,2.409071,0.315491,0.318190,0.000979,620.5,378880,0.9915
1490,2.650984,2.390389,0.318909,0.324857,0.000979,623.9,381440,0.9817
1500,2.581639,2.430633,0.312317,0.315728,0.000978,627.6,384000,0.9892
1510,2.551513,2.378244,0.321838,0.325856,0.000978,631.3,386560,0.9877
1520,2.542885,2.371355,0.319397,0.323264,0.000978,638.6,389120,0.9880
1530,2.532246,2.399061,0.316406,0.319369,0.000977,642.5,391680,0.9907
1540,2.573829,2.385520,0.321472,0.325807,0.000977,645.7,394240,0.9867
1550,2.540227,2.383416,0.321594,0.325147,0.000977,649.2,396800,0.9891
1560,2.598067,2.405727,0.312683,0.316939,0.000977,652.9,399360,0.9866
1570,2.557062,2.399425,0.324036,0.327635,0.000976,656.5,401920,0.9890
1580,2.586879,2.409973,0.322937,0.326988,0.000976,660.1,404480,0.9876
1590,2.550683,2.404946,0.320435,0.323734,0.000976,663.7,407040,0.9898
1600,2.558058,2.386940,0.319885,0.323718,0.000975,667.5,409600,0.9882
1610,2.552402,2.388649,0.322754,0.326521,0.000975,672.8,412160,0.9885
1620,2.526940,2.360399,0.324341,0.328126,0.000975,678.7,414720,0.9885
1630,2.545093,2.387656,0.325317,0.328931,0.000974,682.2,417280,0.9890
1640,2.594217,2.385044,0.319031,0.323733,0.000974,685.7,419840,0.9855
1650,2.560728,2.395088,0.311707,0.315286,0.000974,689.3,422400,0.9886
1660,2.531400,2.369454,0.324524,0.328149,0.000973,693.0,424960,0.9890
1670,2.587313,2.382349,0.326416,0.331166,0.000973,696.8,427520,0.9857
1680,2.601367,2.378469,0.319031,0.324014,0.000973,700.4,430080,0.9846
1690,2.567883,2.386243,0.318298,0.322331,0.000972,703.9,432640,0.9875
1700,2.566992,2.383438,0.316589,0.320680,0.000972,708.1,435200,0.9872
1710,2.528070,2.383729,0.323792,0.327045,0.000972,712.2,437760,0.9901
1720,2.530320,2.376534,0.318909,0.322392,0.000971,720.2,440320,0.9892
1730,2.594530,2.390851,0.320801,0.325368,0.000971,723.9,442880,0.9860
1740,2.578738,2.388551,0.318909,0.323109,0.000970,728.2,445440,0.9870
1750,2.584370,2.369873,0.320496,0.325361,0.000970,732.9,448000,0.9850
1760,2.507179,2.363974,0.322693,0.325895,0.000970,737.1,450560,0.9902
1770,2.564828,2.365331,0.326111,0.330672,0.000969,741.5,453120,0.9862
1780,2.522379,2.361116,0.322815,0.326361,0.000969,745.8,455680,0.9891
1790,2.573807,2.378429,0.322632,0.326983,0.000969,749.9,458240,0.9867
1800,2.538357,2.355219,0.329956,0.334178,0.000968,754.2,460800,0.9874
1810,2.608111,2.358682,0.323792,0.329421,0.000968,759.7,463360,0.9829
1820,2.557534,2.362694,0.321655,0.325993,0.000968,765.3,465920,0.9867
1830,2.567093,2.373058,0.326111,0.330529,0.000967,768.8,468480,0.9866
1840,2.604368,2.367429,0.319580,0.324834,0.000967,772.9,471040,0.9838
1850,2.549818,2.347500,0.329346,0.333932,0.000966,777.1,473600,0.9863
1860,2.529041,2.358848,0.326172,0.329999,0.000966,780.8,476160,0.9884
1870,2.521845,2.359794,0.328979,0.332696,0.000966,784.5,478720,0.9888
1880,2.548534,2.354200,0.328613,0.333045,0.000965,788.0,481280,0.9867
