stage	task	act	rho	H	beta	T	dt	init_scale	seed	conv_free	conv_nudge	accuracy	mse	mean_settle	osc_ratio	spectral_w1	spectral_w2	output_mag	seg_crossings
2	XOR	c19_r8	8	50	0.50	20	0.50	0.1	42	1.0000	1.0000	0.5000	0.364975	7.2	0.0000	0.4916	0.2548	0.1926	0.0
2	XOR	c19_r8	8	50	0.50	20	0.50	0.1	123	1.0000	1.0000	0.5000	0.368477	7.2	0.0000	0.4933	0.2677	0.1934	0.0
2	XOR	c19_r8	8	50	0.50	20	0.50	0.1	7	1.0000	1.0000	0.5000	0.363393	7.5	0.0000	0.4393	0.2473	0.1931	0.0
2	XOR	c19_r8	8	50	0.50	50	0.50	0.1	42	1.0000	1.0000	0.5000	0.364976	7.2	0.0000	0.4917	0.2548	0.1926	0.0
2	XOR	c19_r8	8	50	0.50	50	0.50	0.1	123	1.0000	1.0000	0.5000	0.368478	7.2	0.0000	0.4933	0.2677	0.1934	0.0
2	XOR	c19_r8	8	50	0.50	50	0.50	0.1	7	1.0000	1.0000	0.5000	0.363393	7.5	0.0000	0.4393	0.2473	0.1931	0.0
2	XOR	c19_r8	8	50	0.50	100	0.50	0.1	42	1.0000	1.0000	0.5000	0.364976	7.2	0.0000	0.4917	0.2548	0.1926	0.0
2	XOR	c19_r8	8	50	0.50	100	0.50	0.1	123	1.0000	1.0000	0.5000	0.368478	7.2	0.0000	0.4933	0.2677	0.1934	0.0
2	XOR	c19_r8	8	50	0.50	100	0.50	0.1	7	1.0000	1.0000	0.5000	0.363393	7.5	0.0000	0.4393	0.2473	0.1931	0.0
2	XOR	c19_r8	8	50	0.50	200	0.50	0.1	42	1.0000	1.0000	0.5000	0.364976	7.2	0.0000	0.4917	0.2548	0.1926	0.0
2	XOR	c19_r8	8	50	0.50	200	0.50	0.1	123	1.0000	1.0000	0.5000	0.368478	7.2	0.0000	0.4933	0.2677	0.1934	0.0
2	XOR	c19_r8	8	50	0.50	200	0.50	0.1	7	1.0000	1.0000	0.5000	0.363393	7.5	0.0000	0.4393	0.2473	0.1931	0.0
2	XOR	c19_r8	8	50	1.00	20	0.50	0.1	42	1.0000	1.0000	0.5000	0.312111	8.5	0.0000	0.4722	0.2307	0.2481	0.0
2	XOR	c19_r8	8	50	1.00	20	0.50	0.1	123	1.0000	1.0000	0.5000	0.313347	8.2	0.0000	0.5224	0.2959	0.2449	0.0
2	XOR	c19_r8	8	50	1.00	20	0.50	0.1	7	1.0000	1.0000	0.5000	0.312593	8.5	0.0000	0.4320	0.2370	0.2477	0.0
2	XOR	c19_r8	8	50	1.00	50	0.50	0.1	42	1.0000	1.0000	0.5000	0.312111	8.5	0.0000	0.4720	0.2305	0.2481	0.0
2	XOR	c19_r8	8	50	1.00	50	0.50	0.1	123	1.0000	1.0000	0.5000	0.313344	8.2	0.0000	0.5223	0.2958	0.2449	0.0
2	XOR	c19_r8	8	50	1.00	50	0.50	0.1	7	1.0000	1.0000	0.5000	0.312592	8.5	0.0000	0.4320	0.2369	0.2477	0.0
2	XOR	c19_r8	8	50	1.00	100	0.50	0.1	42	1.0000	1.0000	0.5000	0.312111	8.5	0.0000	0.4719	0.2303	0.2481	0.0
2	XOR	c19_r8	8	50	1.00	100	0.50	0.1	123	1.0000	1.0000	0.5000	0.313344	8.2	0.0000	0.5223	0.2958	0.2449	0.0
2	XOR	c19_r8	8	50	1.00	100	0.50	0.1	7	1.0000	1.0000	0.5000	0.312592	8.5	0.0000	0.4319	0.2369	0.2477	0.0
2	XOR	c19_r8	8	50	1.00	200	0.50	0.1	42	1.0000	1.0000	0.5000	0.312111	8.5	0.0000	0.4719	0.2303	0.2481	0.0
2	XOR	c19_r8	8	50	1.00	200	0.50	0.1	123	1.0000	1.0000	0.5000	0.313344	8.2	0.0000	0.5223	0.2958	0.2449	0.0
2	XOR	c19_r8	8	50	1.00	200	0.50	0.1	7	1.0000	1.0000	0.5000	0.312592	8.5	0.0000	0.4319	0.2369	0.2477	0.0
2	XOR	c19_r16	16	10	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0000	0.756765	8.5	0.0000	0.6241	0.5071	0.3790	0.0
2	XOR	c19_r16	16	10	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0000	0.756758	9.0	0.0000	0.6575	0.5045	0.3790	0.0
2	XOR	c19_r16	16	10	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0000	0.719105	9.2	0.0000	0.7125	0.3138	0.3259	0.0
2	XOR	c19_r16	16	10	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0000	0.756762	8.5	0.0000	0.6272	0.5085	0.3790	0.0
2	XOR	c19_r16	16	10	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0000	0.756762	8.8	0.0000	0.6564	0.5009	0.3790	0.0
2	XOR	c19_r16	16	10	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0000	0.731859	9.2	0.0000	0.7178	0.3233	0.3386	0.0
2	XOR	c19_r16	16	10	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0000	0.756762	8.5	0.0000	0.6272	0.5085	0.3790	0.0
2	XOR	c19_r16	16	10	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0000	0.756762	8.8	0.0000	0.6564	0.5009	0.3790	0.0
2	XOR	c19_r16	16	10	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0000	0.731866	9.2	0.0000	0.7178	0.3233	0.3386	0.0
2	XOR	c19_r16	16	10	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0000	0.756762	8.5	0.0000	0.6272	0.5085	0.3790	0.0
2	XOR	c19_r16	16	10	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0000	0.756762	8.8	0.0000	0.6564	0.5009	0.3790	0.0
2	XOR	c19_r16	16	10	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0000	0.731867	9.2	0.0000	0.7178	0.3233	0.3386	0.0
2	XOR	c19_r16	16	10	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0000	0.422298	8.8	0.0000	0.3012	0.2827	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0000	0.422294	8.5	0.0000	0.3102	0.2788	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0000	0.422303	8.2	0.0000	0.4156	0.2433	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	9.0	0.0000	0.3009	0.2823	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.3101	0.2787	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0000	0.422294	8.2	0.0000	0.4149	0.2440	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	9.0	0.0000	0.3008	0.2823	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.3101	0.2787	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0000	0.422294	8.2	0.0000	0.4149	0.2440	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	9.0	0.0000	0.3008	0.2823	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.3101	0.2787	0.4523	0.0
2	XOR	c19_r16	16	10	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0000	0.422294	8.2	0.0000	0.4149	0.2440	0.4523	0.0
2	XOR	c19_r16	16	10	1.00	20	0.50	0.1	42	1.0000	0.5000	0.5000	0.250390	8.0	0.0000	0.2826	0.2062	0.4873	0.0
2	XOR	c19_r16	16	10	1.00	20	0.50	0.1	123	1.0000	0.5000	0.5000	0.284694	9.0	0.0000	0.2153	0.1345	0.6836	0.0
2	XOR	c19_r16	16	10	1.00	20	0.50	0.1	7	1.0000	0.5000	0.5000	0.259044	9.8	0.0000	0.0725	0.2680	0.6021	0.0
2	XOR	c19_r16	16	10	1.00	50	0.50	0.1	42	1.0000	0.5000	0.5000	0.249763	8.5	0.0000	0.2758	0.1952	0.5215	0.0
2	XOR	c19_r16	16	10	1.00	50	0.50	0.1	123	1.0000	0.5000	0.5000	0.284705	9.0	0.0000	0.2170	0.1347	0.6836	0.0
2	XOR	c19_r16	16	10	1.00	50	0.50	0.1	7	1.0000	0.5000	0.5000	0.249028	9.5	0.0000	0.0765	0.2711	0.5359	0.0
2	XOR	c19_r16	16	10	1.00	100	0.50	0.1	42	1.0000	0.5000	0.5000	0.250017	8.0	0.0000	0.2775	0.2071	0.4869	0.0
2	XOR	c19_r16	16	10	1.00	100	0.50	0.1	123	1.0000	0.5000	0.5000	0.284705	9.0	0.0000	0.2170	0.1347	0.6836	0.0
2	XOR	c19_r16	16	10	1.00	100	0.50	0.1	7	1.0000	0.5000	0.5000	0.249028	9.5	0.0000	0.0765	0.2711	0.5359	0.0
2	XOR	c19_r16	16	10	1.00	200	0.50	0.1	42	1.0000	0.5000	0.7500	0.249345	8.0	0.0000	0.2733	0.2019	0.5136	0.0
2	XOR	c19_r16	16	10	1.00	200	0.50	0.1	123	1.0000	0.5000	0.5000	0.284705	9.0	0.0000	0.2170	0.1347	0.6836	0.0
2	XOR	c19_r16	16	10	1.00	200	0.50	0.1	7	1.0000	0.5000	0.5000	0.249028	9.5	0.0000	0.0765	0.2711	0.5359	0.0
2	XOR	c19_r16	16	20	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0000	0.759252	9.0	0.0000	0.7568	0.4395	0.3779	0.0
2	XOR	c19_r16	16	20	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0000	0.737683	9.8	0.0000	0.5511	0.4691	0.3876	0.0
2	XOR	c19_r16	16	20	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0000	0.756771	9.2	0.0000	0.6629	0.4953	0.3790	0.0
2	XOR	c19_r16	16	20	0.10	50	0.50	0.1	42	1.0000	1.0000	0.7500	0.285831	14.8	0.2500	2.4466	1.1188	0.3326	30.0
2	XOR	c19_r16	16	20	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0000	0.737062	9.8	0.0000	0.5514	0.4691	0.3880	0.0
2	XOR	c19_r16	16	20	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0000	0.756762	9.0	0.0000	0.6774	0.4997	0.3790	0.0
2	XOR	c19_r16	16	20	0.10	100	0.50	0.1	42	1.0000	1.0000	0.5000	0.774345	9.0	0.0000	0.7350	0.1213	1.2331	0.0
2	XOR	c19_r16	16	20	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0000	0.737064	9.8	0.0000	0.5514	0.4691	0.3880	0.0
2	XOR	c19_r16	16	20	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0000	0.585451	12.2	0.0000	1.1318	0.4417	0.4391	0.0
2	XOR	c19_r16	16	20	0.10	200	0.50	0.1	42	1.0000	1.0000	0.5000	0.771326	10.5	0.0000	0.5634	0.2631	1.2328	0.0
2	XOR	c19_r16	16	20	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0000	0.737064	9.8	0.0000	0.5514	0.4691	0.3880	0.0
2	XOR	c19_r16	16	20	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0000	0.756762	8.8	0.0000	0.6801	0.5030	0.3790	0.0
2	XOR	c19_r16	16	20	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0000	0.422304	8.2	0.0000	0.3732	0.2788	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0000	0.422299	8.5	0.0000	0.4612	0.2551	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0000	0.422301	8.8	0.0000	0.3792	0.2981	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.3689	0.2800	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.4607	0.2553	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0000	0.422291	9.0	0.0000	0.3792	0.2981	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.3680	0.2801	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.4607	0.2553	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0000	0.422291	9.0	0.0000	0.3792	0.2981	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.3700	0.2798	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.5	0.0000	0.4607	0.2553	0.4523	0.0
2	XOR	c19_r16	16	20	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0000	0.422291	9.0	0.0000	0.3792	0.2981	0.4523	0.0
2	XOR	c19_r16	16	20	1.00	20	0.50	0.1	42	1.0000	0.5000	0.5000	0.311882	10.0	0.0000	0.3502	0.4862	0.7487	0.0
2	XOR	c19_r16	16	20	1.00	20	0.50	0.1	123	1.0000	0.5000	0.5000	0.256074	8.5	0.0000	0.2786	0.4584	0.4027	0.0
2	XOR	c19_r16	16	20	1.00	20	0.50	0.1	7	1.0000	0.5000	0.5000	0.249715	9.5	0.0000	0.3209	0.3099	0.5376	0.0
2	XOR	c19_r16	16	20	1.00	50	0.50	0.1	42	1.0000	0.5000	0.5000	0.311880	10.0	0.0000	0.3481	0.4890	0.7487	0.0
2	XOR	c19_r16	16	20	1.00	50	0.50	0.1	123	1.0000	0.5000	0.5000	0.258838	9.0	0.0000	0.2801	0.4524	0.3879	0.0
2	XOR	c19_r16	16	20	1.00	50	0.50	0.1	7	1.0000	0.5000	0.5000	0.268086	10.5	0.0000	0.3311	0.3205	0.6398	0.0
2	XOR	c19_r16	16	20	1.00	100	0.50	0.1	42	1.0000	0.5000	0.5000	0.311880	10.0	0.0000	0.3481	0.4890	0.7487	0.0
2	XOR	c19_r16	16	20	1.00	100	0.50	0.1	123	1.0000	0.5000	0.5000	0.258839	9.0	0.0000	0.2801	0.4524	0.3879	0.0
2	XOR	c19_r16	16	20	1.00	100	0.50	0.1	7	1.0000	0.5000	0.5000	0.268083	10.5	0.0000	0.3311	0.3205	0.6397	0.0
2	XOR	c19_r16	16	20	1.00	200	0.50	0.1	42	1.0000	0.5000	0.5000	0.311880	10.0	0.0000	0.3481	0.4890	0.7487	0.0
2	XOR	c19_r16	16	20	1.00	200	0.50	0.1	123	1.0000	0.5000	0.5000	0.258842	9.0	0.0000	0.2801	0.4524	0.3879	0.0
2	XOR	c19_r16	16	20	1.00	200	0.50	0.1	7	1.0000	0.5000	0.5000	0.268083	10.5	0.0000	0.3311	0.3205	0.6397	0.0
2	XOR	c19_r16	16	50	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0000	0.756832	9.8	0.0000	0.7278	0.4698	0.3790	0.0
2	XOR	c19_r16	16	50	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0000	0.756730	9.8	0.0000	0.7431	0.4367	0.3790	0.0
2	XOR	c19_r16	16	50	0.10	20	0.50	0.1	7	1.0000	1.0000	0.5000	NaN	0.0	0.0000	NaN	NaN	NaN	0.0
2	XOR	c19_r16	16	50	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0000	0.756817	9.8	0.0000	0.6959	0.4819	0.3790	0.0
2	XOR	c19_r16	16	50	0.10	50	0.50	0.1	123	1.0000	1.0000	0.5000	NaN	0.0	0.0000	NaN	NaN	NaN	0.0
2	XOR	c19_r16	16	50	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0000	0.756909	9.5	0.0000	0.7707	0.4457	0.3789	0.0
2	XOR	c19_r16	16	50	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0000	0.756818	9.8	0.0000	0.6959	0.4819	0.3790	0.0
2	XOR	c19_r16	16	50	0.10	100	0.50	0.1	123	1.0000	1.0000	0.5000	NaN	0.0	0.0000	NaN	NaN	NaN	0.0
2	XOR	c19_r16	16	50	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0000	0.756811	9.5	0.0000	0.7710	0.4456	0.3790	0.0
2	XOR	c19_r16	16	50	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0000	0.756818	9.8	0.0000	0.6959	0.4819	0.3790	0.0
2	XOR	c19_r16	16	50	0.10	200	0.50	0.1	123	1.0000	1.0000	0.5000	NaN	0.0	0.0000	NaN	NaN	NaN	0.0
2	XOR	c19_r16	16	50	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0000	0.756811	9.5	0.0000	0.7710	0.4456	0.3790	0.0
2	XOR	c19_r16	16	50	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0000	0.422297	8.2	0.0000	0.5708	0.2642	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0000	0.422296	8.2	0.0000	0.5659	0.2550	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0000	0.422314	8.2	0.0000	0.4181	0.2575	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.5709	0.2641	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.5657	0.2551	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.4192	0.2578	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.5710	0.2641	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.5657	0.2551	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.4198	0.2577	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.5710	0.2641	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.5657	0.2551	0.4523	0.0
2	XOR	c19_r16	16	50	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0000	0.422291	8.2	0.0000	0.4198	0.2577	0.4523	0.0
2	XOR	c19_r16	16	50	1.00	20	0.50	0.1	42	1.0000	0.5000	0.5000	0.311700	10.2	0.0000	0.4318	0.5925	0.7489	0.0
2	XOR	c19_r16	16	50	1.00	20	0.50	0.1	123	1.0000	0.5000	0.5000	0.255557	8.8	0.0000	0.3802	0.5769	0.4216	0.0
2	XOR	c19_r16	16	50	1.00	20	0.50	0.1	7	1.0000	0.5000	0.5000	0.256104	8.8	0.0000	0.4495	0.4979	0.4337	0.0
2	XOR	c19_r16	16	50	1.00	50	0.50	0.1	42	1.0000	0.5000	0.5000	0.312105	11.0	0.0000	0.4620	0.6012	0.7484	0.0
2	XOR	c19_r16	16	50	1.00	50	0.50	0.1	123	1.0000	0.5000	0.5000	0.257754	8.2	0.0000	0.4083	0.5825	0.4283	0.0
2	XOR	c19_r16	16	50	1.00	50	0.50	0.1	7	1.0000	0.5000	0.5000	0.259193	8.8	0.0000	0.4457	0.4815	0.4292	0.0
2	XOR	c19_r16	16	50	1.00	100	0.50	0.1	42	1.0000	0.5000	0.5000	0.312305	11.0	0.0000	0.4538	0.6034	0.7496	0.0
2	XOR	c19_r16	16	50	1.00	100	0.50	0.1	123	1.0000	0.5000	0.5000	0.257754	8.2	0.0000	0.4083	0.5825	0.4283	0.0
2	XOR	c19_r16	16	50	1.00	100	0.50	0.1	7	1.0000	0.5000	0.5000	0.259193	8.8	0.0000	0.4457	0.4815	0.4292	0.0
2	XOR	c19_r16	16	50	1.00	200	0.50	0.1	42	1.0000	0.5000	0.5000	0.312378	11.0	0.0000	0.4350	0.6059	0.7497	0.0
2	XOR	c19_r16	16	50	1.00	200	0.50	0.1	123	1.0000	0.5000	0.5000	0.257754	8.2	0.0000	0.4083	0.5825	0.4283	0.0
2	XOR	c19_r16	16	50	1.00	200	0.50	0.1	7	1.0000	0.5000	0.5000	0.259193	8.8	0.0000	0.4457	0.4815	0.4292	0.0
2	XOR	relu	0	10	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	7.8	0.0000	2.0371	0.8152	0.0000	0.0
2	XOR	relu	0	10	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	1.9722	0.4994	0.0000	0.0
2	XOR	relu	0	10	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.0	0.0000	1.8764	0.7735	0.0000	0.0
2	XOR	relu	0	10	0.10	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	7.8	0.0000	2.0373	0.8152	0.0000	0.0
2	XOR	relu	0	10	0.10	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	1.9725	0.4994	0.0000	0.0
2	XOR	relu	0	10	0.10	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.0	0.0000	1.8765	0.7735	0.0000	0.0
2	XOR	relu	0	10	0.10	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	7.8	0.0000	2.0373	0.8152	0.0000	0.0
2	XOR	relu	0	10	0.10	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	1.9725	0.4994	0.0000	0.0
2	XOR	relu	0	10	0.10	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.0	0.0000	1.8765	0.7735	0.0000	0.0
2	XOR	relu	0	10	0.10	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	7.8	0.0000	2.0373	0.8152	0.0000	0.0
2	XOR	relu	0	10	0.10	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	1.9725	0.4994	0.0000	0.0
2	XOR	relu	0	10	0.10	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.0	0.0000	1.8765	0.7735	0.0000	0.0
2	XOR	relu	0	10	0.50	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	2.0522	0.8379	0.0000	0.0
2	XOR	relu	0	10	0.50	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	10.0	0.0000	1.9864	0.5506	0.0000	0.0
2	XOR	relu	0	10	0.50	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	1.8783	0.8097	0.0000	0.0
2	XOR	relu	0	10	0.50	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	2.0522	0.8379	0.0000	0.0
2	XOR	relu	0	10	0.50	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	10.0	0.0000	1.9865	0.5506	0.0000	0.0
2	XOR	relu	0	10	0.50	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	1.8783	0.8097	0.0000	0.0
2	XOR	relu	0	10	0.50	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	2.0522	0.8379	0.0000	0.0
2	XOR	relu	0	10	0.50	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	10.0	0.0000	1.9865	0.5506	0.0000	0.0
2	XOR	relu	0	10	0.50	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	1.8783	0.8097	0.0000	0.0
2	XOR	relu	0	10	0.50	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	2.0522	0.8379	0.0000	0.0
2	XOR	relu	0	10	0.50	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	10.0	0.0000	1.9865	0.5506	0.0000	0.0
2	XOR	relu	0	10	0.50	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	10.2	0.0000	1.8783	0.8097	0.0000	0.0
2	XOR	relu	0	10	1.00	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.5	0.0000	2.0827	0.9210	0.0000	0.0
2	XOR	relu	0	10	1.00	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	11.0	0.0000	2.0237	0.6826	0.0000	0.0
2	XOR	relu	0	10	1.00	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	1.8971	0.8991	0.0000	0.0
2	XOR	relu	0	10	1.00	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.5	0.0000	2.0827	0.9209	0.0000	0.0
2	XOR	relu	0	10	1.00	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	11.0	0.0000	2.0237	0.6826	0.0000	0.0
2	XOR	relu	0	10	1.00	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	1.8971	0.8991	0.0000	0.0
2	XOR	relu	0	10	1.00	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.5	0.0000	2.0827	0.9209	0.0000	0.0
2	XOR	relu	0	10	1.00	100	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	11.0	0.0000	2.0237	0.6826	0.0000	0.0
2	XOR	relu	0	10	1.00	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	1.8971	0.8991	0.0000	0.0
2	XOR	relu	0	10	1.00	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	11.5	0.0000	2.0827	0.9209	0.0000	0.0
2	XOR	relu	0	10	1.00	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	11.0	0.0000	2.0237	0.6826	0.0000	0.0
2	XOR	relu	0	10	1.00	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	11.2	0.0000	1.8971	0.8991	0.0000	0.0
2	XOR	relu	0	20	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	2.6308	0.8248	0.0000	0.0
2	XOR	relu	0	20	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.8	0.0000	2.3668	0.5511	0.0000	0.0
2	XOR	relu	0	20	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.5	0.0000	2.8532	0.7116	0.0000	0.0
2	XOR	relu	0	20	0.10	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	2.6310	0.8248	0.0000	0.0
2	XOR	relu	0	20	0.10	50	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.8	0.0000	2.3674	0.5512	0.0000	0.0
2	XOR	relu	0	20	0.10	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.5	0.0000	2.8536	0.7116	0.0000	0.0
2	XOR	relu	0	20	0.10	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	2.6310	0.8248	0.0000	0.0
