step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
3430,3.665615,3.572642,0.149658,0.154676,0.000746,550.3,878080,0.9672
3440,3.659439,3.563457,0.152466,0.157509,0.000745,556.1,880640,0.9664
3450,3.605748,3.500362,0.153625,0.158861,0.000743,560.9,883200,0.9670
3460,3.650828,3.545576,0.151672,0.156694,0.000742,564.5,885760,0.9660
3470,3.634535,3.548074,0.154358,0.159124,0.000740,568.9,888320,0.9697
3480,3.631392,3.531766,0.154724,0.159886,0.000739,573.4,890880,0.9677
3490,3.644353,3.543274,0.155212,0.160939,0.000738,577.3,893440,0.9644
3500,3.945688,3.873948,0.136658,0.141037,0.000736,580.5,896000,0.9677
3510,3.849279,3.763521,0.139832,0.144388,0.000735,584.9,898560,0.9684
3520,3.843941,3.758747,0.135925,0.140246,0.000733,589.8,901120,0.9683
3530,3.757704,3.659934,0.151550,0.156636,0.000732,594.2,903680,0.9675
3540,3.852659,3.761364,0.141296,0.146124,0.000731,598.6,906240,0.9661
3550,3.732255,3.629362,0.153198,0.158230,0.000729,603.3,908800,0.9670
3560,3.680971,3.595914,0.157166,0.161756,0.000728,608.0,911360,0.9716
3570,3.743507,3.650930,0.148987,0.154357,0.000726,611.3,913920,0.9652
3580,3.719257,3.620638,0.151367,0.156786,0.000725,615.0,916480,0.9647
3590,3.683634,3.598631,0.149109,0.153633,0.000724,618.6,919040,0.9686
3600,3.592364,3.529990,0.151794,0.154857,0.000722,621.9,921600,0.9802
3610,3.706171,3.610408,0.149536,0.154639,0.000721,625.0,924160,0.9658
3620,3.716412,3.614001,0.146118,0.151509,0.000719,629.6,926720,0.9644
3630,3.739220,3.612292,0.151611,0.158113,0.000718,635.3,929280,0.9585
3640,3.645144,3.551103,0.161743,0.166572,0.000716,640.6,931840,0.9710
3650,3.637384,3.543639,0.156616,0.161607,0.000715,645.9,934400,0.9691
3660,3.679148,3.585206,0.156921,0.161980,0.000714,650.3,936960,0.9680
3670,3.752905,3.664670,0.144897,0.149852,0.000712,654.5,939520,0.9661
3680,3.703566,3.626276,0.147766,0.151886,0.000711,658.5,942080,0.9725
3690,3.634471,3.545804,0.159302,0.163860,0.000709,661.7,944640,0.9714
3700,3.606466,3.521515,0.159729,0.164055,0.000708,665.1,947200,0.9736
3710,3.679246,3.563093,0.150024,0.156105,0.000706,670.1,949760,0.9603
3720,3.596099,3.514566,0.155212,0.159134,0.000705,675.6,952320,0.9750
3730,3.652443,3.568371,0.156311,0.160236,0.000704,681.0,954880,0.9744
3740,3.645350,3.548305,0.153870,0.158913,0.000702,687.1,957440,0.9683
3750,3.612583,3.525704,0.154358,0.158907,0.000701,692.2,960000,0.9714
3760,3.601439,3.517053,0.158508,0.162842,0.000699,696.1,962560,0.9734
3770,3.600132,3.526844,0.158630,0.162487,0.000698,699.3,965120,0.9759
3780,3.691637,3.615986,0.149475,0.153885,0.000696,702.9,967680,0.9709
3790,3.725883,3.630905,0.146973,0.151722,0.000695,706.7,970240,0.9679
3701,5.043683,4.912871,0.028809,0.032917,0.000708,0.7,947456,0.8659
3710,4.946019,4.819012,0.031921,0.035779,0.000706,3.8,949760,0.8802
3720,4.937303,4.795690,0.031433,0.035677,0.000705,7.3,952320,0.8708
3730,4.915280,4.768197,0.027527,0.031034,0.000704,10.7,954880,0.8654
3740,4.867886,4.720464,0.032288,0.036240,0.000702,14.2,957440,0.8741
3750,4.856451,4.714199,0.029541,0.033072,0.000701,17.5,960000,0.8785
3760,4.857835,4.717309,0.033142,0.037171,0.000699,21.1,962560,0.8768
3770,4.833825,4.683090,0.029846,0.033935,0.000698,24.5,965120,0.8687
3780,4.825488,4.689987,0.031738,0.035418,0.000696,28.1,967680,0.8823
3790,4.824763,4.688646,0.029053,0.032383,0.000695,31.4,970240,0.8840
3800,4.794626,4.641465,0.031067,0.035075,0.000693,35.0,972800,0.8701
3810,4.844296,4.691011,0.027527,0.031369,0.000692,39.8,975360,0.8639
3820,4.822332,4.671176,0.031250,0.035549,0.000690,45.3,977920,0.8722
3830,4.815122,4.672005,0.033875,0.037872,0.000689,51.0,980480,0.8767
3840,4.819262,4.675809,0.029053,0.033003,0.000687,56.1,983040,0.8748
3850,4.813220,4.671045,0.027588,0.031090,0.000686,60.7,985600,0.8795
3860,4.793568,4.644866,0.033264,0.037409,0.000685,64.9,988160,0.8745
3870,4.814691,4.654352,0.025757,0.029202,0.000683,68.8,990720,0.8653
3880,4.768681,4.623675,0.031067,0.035129,0.000682,72.8,993280,0.8792
3890,4.784668,4.643902,0.034790,0.038727,0.000680,76.1,995840,0.8857
3900,4.773211,4.632433,0.033081,0.037073,0.000679,79.5,998400,0.8841
