step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
1510,2.149922,2.052586,0.412476,0.417367,0.000885,1557.2,193280,0.9883
1520,2.117810,1.991592,0.432007,0.438429,0.000884,1567.9,194560,0.9854
1530,2.112878,2.011577,0.421387,0.426752,0.000882,1578.5,195840,0.9874
1540,2.181110,2.004912,0.420288,0.429141,0.000880,1587.6,197120,0.9794
1550,2.117084,1.995239,0.417969,0.424077,0.000879,1596.6,198400,0.9856
1560,2.141621,2.048399,0.418457,0.423367,0.000877,1606.1,199680,0.9884
1570,2.134772,2.053385,0.413452,0.417427,0.000876,1614.8,200960,0.9905
1580,2.085171,2.003889,0.421387,0.425333,0.000874,1623.2,202240,0.9907
1590,2.105649,2.011794,0.422852,0.427390,0.000872,1631.5,203520,0.9894
1600,2.100357,2.027925,0.415894,0.419478,0.000871,1640.0,204800,0.9915
1610,2.206028,2.003557,0.415894,0.425769,0.000869,1648.8,206080,0.9768
1620,2.148316,2.034151,0.420288,0.425850,0.000867,1657.4,207360,0.9869
1630,2.109921,2.031025,0.431030,0.434906,0.000866,1666.2,208640,0.9911
1640,2.095411,2.011309,0.432617,0.436991,0.000864,1674.8,209920,0.9900
1650,2.042681,1.956190,0.445068,0.449458,0.000862,1683.4,211200,0.9902
1660,2.084737,1.982939,0.431396,0.436458,0.000861,1692.5,212480,0.9884
1670,2.099025,1.997083,0.434814,0.440133,0.000859,1701.6,213760,0.9879
1680,2.111403,1.971823,0.427856,0.434756,0.000857,1710.6,215040,0.9841
1690,2.159174,2.027884,0.422363,0.428961,0.000855,1719.1,216320,0.9846
1700,2.084655,2.019716,0.423218,0.426288,0.000854,1727.6,217600,0.9928
1710,2.176734,2.049952,0.413452,0.419443,0.000852,1736.5,218880,0.9857
1720,2.086685,1.978856,0.426025,0.431450,0.000850,1745.1,220160,0.9874
1730,2.137002,2.003453,0.429810,0.436307,0.000848,1753.7,221440,0.9851
1740,2.110507,2.011513,0.425781,0.430883,0.000847,1762.1,222720,0.9882
1750,2.110734,1.996658,0.429810,0.435498,0.000845,1770.6,224000,0.9869
1760,2.104528,2.008282,0.425781,0.430458,0.000843,1779.0,225280,0.9891
1770,2.047519,1.954090,0.437622,0.442320,0.000841,1787.4,226560,0.9894
1780,2.096036,1.992535,0.429810,0.434906,0.000840,1795.8,227840,0.9883
1790,2.200630,1.993548,0.423706,0.434092,0.000838,1804.4,229120,0.9761
1800,2.113532,1.992509,0.428467,0.434460,0.000836,1812.8,230400,0.9862
1810,2.111012,1.962349,0.439209,0.446901,0.000834,1821.5,231680,0.9828
1820,2.060858,1.966548,0.435791,0.440360,0.000832,1830.0,232960,0.9896
1830,2.078302,1.978615,0.434326,0.439097,0.000830,1838.6,234240,0.9891
1840,2.130940,1.993732,0.437378,0.444155,0.000829,1847.0,235520,0.9847
1850,2.082216,1.932795,0.441040,0.448876,0.000827,1855.4,236800,0.9825
1860,2.109019,1.987627,0.432129,0.438282,0.000825,1863.8,238080,0.9860
1870,2.142462,1.985839,0.435547,0.443340,0.000823,1872.3,239360,0.9824
1880,2.081735,1.961146,0.439453,0.445379,0.000821,1880.7,240640,0.9867
1890,2.059706,1.985842,0.441650,0.445292,0.000819,1889.2,241920,0.9918
1900,2.054662,1.951637,0.430664,0.435663,0.000817,1897.8,243200,0.9885
1910,2.107748,1.980369,0.432983,0.439257,0.000815,1906.6,244480,0.9857
1920,2.066839,1.966878,0.440308,0.445254,0.000814,1915.1,245760,0.9889
1930,2.086903,1.956535,0.434814,0.441552,0.000812,1923.5,247040,0.9847
1940,2.079250,1.948782,0.435547,0.441693,0.000810,1931.9,248320,0.9861
1950,2.145046,2.025392,0.423950,0.429774,0.000808,1940.3,249600,0.9865
1960,2.027399,1.940663,0.447510,0.452090,0.000806,1948.8,250880,0.9899
1970,2.073474,1.983794,0.432861,0.437346,0.000804,1957.1,252160,0.9897
1980,2.056365,1.948681,0.440796,0.446188,0.000802,1965.5,253440,0.9879
1990,2.047872,1.974323,0.432495,0.436062,0.000800,1973.9,254720,0.9918
2000,2.064768,1.937909,0.443726,0.450155,0.000798,1982.3,256000,0.9857
2010,2.091033,1.969861,0.433472,0.439317,0.000796,1991.3,257280,0.9867
2020,2.066111,1.943968,0.436768,0.442822,0.000794,1999.9,258560,0.9863
2030,2.045867,1.956675,0.437378,0.441746,0.000792,2008.3,259840,0.9901
2040,2.095514,1.941875,0.442261,0.449783,0.000790,2016.9,261120,0.9833
2050,2.029123,1.937843,0.444824,0.449266,0.000788,2025.3,262400,0.9901
2060,2.088012,1.966803,0.431030,0.436843,0.000786,2033.6,263680,0.9867
2070,2.039737,1.910850,0.445557,0.451845,0.000784,2042.0,264960,0.9861
2080,2.091056,1.909135,0.445190,0.454398,0.000782,2050.4,266240,0.9797
2090,2.121189,1.959813,0.437622,0.445120,0.000780,2058.7,267520,0.9832
2100,2.076734,1.966079,0.439575,0.444952,0.000778,2067.0,268800,0.9879
2110,2.084280,1.959732,0.442749,0.448720,0.000776,2075.4,270080,0.9867
2120,2.088870,1.967011,0.438721,0.444307,0.000774,2083.8,271360,0.9874
2130,2.083438,1.983416,0.430786,0.435571,0.000772,2092.0,272640,0.9890
2140,2.083990,1.940934,0.443359,0.450006,0.000770,2100.3,273920,0.9852
2150,1.991097,1.910799,0.446899,0.450918,0.000768,2108.6,275200,0.9911
2160,2.098325,1.956462,0.438965,0.445711,0.000766,2116.9,276480,0.9849
2170,2.052500,1.901255,0.451538,0.458876,0.000764,2125.5,277760,0.9840
2180,2.067415,1.909001,0.451782,0.459580,0.000761,2133.9,279040,0.9830
2190,1.975684,1.888155,0.462158,0.466658,0.000759,2142.1,280320,0.9904
2200,2.035661,1.956601,0.447632,0.451545,0.000757,2150.6,281600,0.9913
2210,2.002709,1.918654,0.452148,0.456214,0.000755,2159.3,282880,0.9911
2220,2.044345,1.915610,0.446411,0.452655,0.000753,2167.8,284160,0.9862
2230,2.020332,1.911401,0.450073,0.455354,0.000751,2176.1,285440,0.9884
2240,2.045435,1.925650,0.450684,0.456592,0.000749,2184.7,286720,0.9871
2250,2.085167,1.938875,0.444824,0.452278,0.000747,2193.7,288000,0.9835
2260,2.098841,1.958069,0.434692,0.441483,0.000745,2202.1,289280,0.9846
2270,2.043516,1.917811,0.450073,0.456425,0.000742,2210.5,290560,0.9861
2280,2.054833,1.896647,0.453735,0.461624,0.000740,2219.1,291840,0.9829
2290,2.060429,1.920843,0.446533,0.453340,0.000738,2227.5,293120,0.9850
2300,2.048096,1.951372,0.437866,0.442457,0.000736,2235.9,294400,0.9896
2310,2.065275,1.941958,0.438354,0.444156,0.000734,2244.8,295680,0.9869
2320,2.043263,1.912045,0.456055,0.462433,0.000732,2253.2,296960,0.9862
2330,1.988833,1.877070,0.459717,0.465225,0.000729,2261.6,298240,0.9882
2340,2.038794,1.943003,0.450195,0.455028,0.000727,2270.0,299520,0.9894
2350,2.018147,1.905285,0.449219,0.454714,0.000725,2278.5,300800,0.9879
2360,2.078346,1.939357,0.445923,0.452776,0.000723,2288.0,302080,0.9849
2370,1.977129,1.900869,0.454712,0.458462,0.000721,2296.3,303360,0.9918
2380,2.041660,1.953316,0.444214,0.448705,0.000718,2304.8,304640,0.9900
2390,2.008001,1.890246,0.447754,0.453399,0.000716,2313.4,305920,0.9875
2400,2.110855,1.924628,0.448975,0.458146,0.000714,2321.8,307200,0.9800
2410,2.058980,1.940507,0.448608,0.454433,0.000712,2330.5,308480,0.9872
2420,1.983130,1.921247,0.452271,0.455216,0.000710,2339.1,309760,0.9935
2430,2.045076,1.899215,0.450195,0.457171,0.000707,2347.6,311040,0.9847
2440,2.144992,1.917648,0.441162,0.452315,0.000705,2356.1,312320,0.9753
2450,1.989114,1.885815,0.461060,0.466181,0.000703,2364.6,313600,0.9890
2460,1.974544,1.894578,0.450806,0.454747,0.000701,2373.1,314880,0.9913
2470,1.990807,1.920225,0.455444,0.458918,0.000698,2381.5,316160,0.9924
2480,2.041956,1.907483,0.454834,0.461367,0.000696,2389.9,317440,0.9858
2490,2.040218,1.900183,0.449585,0.456156,0.000694,2398.3,318720,0.9856
2500,2.044424,1.910636,0.451172,0.457482,0.000692,2406.7,320000,0.9862
2510,2.032960,1.927682,0.448242,0.453445,0.000689,2415.2,321280,0.9885
2520,1.966729,1.897173,0.460693,0.464092,0.000687,2423.7,322560,0.9927
2530,2.073604,1.903840,0.454834,0.463030,0.000685,2432.2,323840,0.9823
2540,2.037479,1.924102,0.453735,0.459229,0.000682,2440.7,325120,0.9880
2550,2.027297,1.905851,0.454590,0.460378,0.000680,2449.1,326400,0.9874
2560,2.047306,1.899663,0.451660,0.458772,0.000678,2457.6,327680,0.9845
2570,2.071820,1.932940,0.446045,0.452396,0.000676,2466.3,328960,0.9860
2580,2.019280,1.895506,0.457520,0.463460,0.000673,2475.0,330240,0.9872
2590,1.962714,1.865328,0.472900,0.477741,0.000671,2483.4,331520,0.9899
2600,2.066365,1.911636,0.450439,0.457930,0.000669,2491.9,332800,0.9836
2610,2.077307,1.914816,0.453857,0.462093,0.000666,2500.7,334080,0.9822
2620,1.976810,1.905317,0.453735,0.457252,0.000664,2509.2,335360,0.9923
2630,2.037917,1.910111,0.458862,0.465108,0.000662,2518.1,336640,0.9866
2640,2.008523,1.886234,0.456421,0.462461,0.000659,2526.9,337920,0.9869
2650,1.973568,1.881628,0.463379,0.468006,0.000657,2535.4,339200,0.9901
2660,2.011298,1.838175,0.467407,0.475948,0.000655,2544.2,340480,0.9821
2670,2.040620,1.902616,0.452148,0.458757,0.000652,2555.1,341760,0.9856
2680,1.997686,1.899305,0.457764,0.462792,0.000650,2564.1,343040,0.9891
2690,2.017321,1.899670,0.450562,0.456130,0.000648,2574.9,344320,0.9878
2700,2.045601,1.903672,0.460571,0.467534,0.000645,2584.8,345600,0.9851
2710,1.980316,1.873165,0.464233,0.469390,0.000643,2595.3,346880,0.9890
2720,2.027854,1.917059,0.449951,0.455062,0.000641,2606.2,348160,0.9888
2730,2.014022,1.863230,0.461182,0.468444,0.000638,2616.0,349440,0.9845
2740,1.934222,1.842377,0.466064,0.470429,0.000636,2626.8,350720,0.9907
2750,2.027838,1.886449,0.453979,0.460786,0.000634,2635.8,352000,0.9852
2760,2.025818,1.893481,0.459473,0.465726,0.000631,2644.5,353280,0.9866
2770,1.978068,1.849930,0.465576,0.471738,0.000629,2654.2,354560,0.9869
2780,2.079441,1.926269,0.454590,0.461977,0.000626,2662.7,355840,0.9840
2790,1.967370,1.871369,0.458252,0.462828,0.000624,2672.1,357120,0.9901
2800,1.987790,1.867139,0.459106,0.464895,0.000622,2682.3,358400,0.9875
2810,2.060220,1.902307,0.455688,0.463381,0.000619,2692.4,359680,0.9834
2820,2.126849,1.943750,0.441895,0.450305,0.000617,2701.3,360960,0.9813
2830,2.004066,1.884961,0.453735,0.459229,0.000615,2712.1,362240,0.9880
2840,1.955868,1.843138,0.468872,0.474198,0.000612,2721.4,363520,0.9888
2850,1.974645,1.846554,0.470093,0.476314,0.000610,2730.5,364800,0.9869
2860,2.053073,1.875624,0.453125,0.461519,0.000607,2739.4,366080,0.9818
2870,2.051674,1.911742,0.454834,0.461424,0.000605,2748.9,367360,0.9857
2880,2.018806,1.862622,0.465332,0.472836,0.000603,2759.4,368640,0.9841
2890,1.982301,1.865204,0.470703,0.476461,0.000600,2767.8,369920,0.9879
2900,1.969352,1.844636,0.460205,0.466007,0.000598,2778.5,371200,0.9875
2910,1.973672,1.876652,0.457520,0.462032,0.000595,2788.2,372480,0.9902
2920,2.004004,1.871102,0.460815,0.467087,0.000593,2797.4,373760,0.9866
2930,1.930437,1.853160,0.473267,0.476993,0.000591,2806.3,375040,0.9922
2940,2.016168,1.882499,0.459229,0.465594,0.000588,2815.8,376320,0.9863
2950,1.991624,1.867591,0.465332,0.471199,0.000586,2826.2,377600,0.9875
2960,1.984468,1.834622,0.464478,0.471675,0.000583,2835.5,378880,0.9847
2970,2.004119,1.909487,0.466187,0.470726,0.000581,2845.2,380160,0.9904
2980,1.962312,1.854568,0.467407,0.472716,0.000578,2856.4,381440,0.9888
2990,1.964947,1.851014,0.467651,0.473080,0.000576,2865.3,382720,0.9885
3000,2.035873,1.853474,0.453369,0.461940,0.000574,2874.0,384000,0.9814
3010,2.015933,1.884272,0.464355,0.470443,0.000571,2884.7,385280,0.9871
3020,2.089328,1.894513,0.455566,0.464757,0.000569,2894.4,386560,0.9802
3030,1.987909,1.869516,0.457764,0.463421,0.000566,2903.6,387840,0.9878
3040,1.961300,1.822927,0.475220,0.482046,0.000564,2914.7,389120,0.9858
3050,1.968934,1.866469,0.460449,0.465334,0.000561,2923.8,390400,0.9895
3060,1.970309,1.866961,0.465454,0.470450,0.000559,2934.2,391680,0.9894
3070,1.985795,1.905485,0.462524,0.466166,0.000557,2944.8,392960,0.9922
3080,1.948187,1.837612,0.473999,0.479324,0.000554,2954.8,394240,0.9889
3090,1.989289,1.911718,0.452515,0.456190,0.000552,2964.6,395520,0.9919
3100,1.966493,1.835162,0.476318,0.482921,0.000549,2974.4,396800,0.9863
3110,1.987037,1.860268,0.470337,0.476620,0.000547,2983.9,398080,0.9868
