step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
1110,2.042988,1.904789,0.446228,0.451770,0.000899,440.1,284160,0.9877
1120,2.039571,1.924441,0.445984,0.450660,0.000897,445.2,286720,0.9896
1130,2.020195,1.911094,0.446411,0.450758,0.000895,448.7,289280,0.9904
1140,2.008829,1.913018,0.452332,0.456258,0.000893,452.6,291840,0.9914
1150,2.002482,1.906918,0.451660,0.455609,0.000891,456.9,294400,0.9913
1160,2.040260,1.908842,0.446350,0.451643,0.000889,460.5,296960,0.9883
1170,2.057964,1.899149,0.443542,0.449913,0.000887,464.0,299520,0.9858
1180,2.020875,1.893441,0.454041,0.459254,0.000885,467.4,302080,0.9886
1190,2.036249,1.893074,0.452026,0.457980,0.000883,471.1,304640,0.9870
1200,2.018334,1.894203,0.451843,0.456834,0.000881,475.7,307200,0.9891
1210,2.044827,1.878880,0.460999,0.467881,0.000879,480.4,309760,0.9853
1220,2.023962,1.874678,0.453857,0.459978,0.000877,485.1,312320,0.9867
1230,2.031262,1.890576,0.449219,0.454770,0.000875,488.3,314880,0.9878
1240,2.003087,1.903327,0.450439,0.454406,0.000873,492.2,317440,0.9913
1250,2.007558,1.855931,0.459595,0.465706,0.000870,496.3,320000,0.9869
1260,2.019807,1.870606,0.453613,0.459617,0.000868,500.7,322560,0.9869
1270,2.066623,1.884364,0.451843,0.459129,0.000866,504.2,325120,0.9841
1280,1.995056,1.886865,0.454712,0.459026,0.000864,507.6,327680,0.9906
1290,2.083875,1.889478,0.453796,0.461773,0.000862,511.5,330240,0.9827
1300,1.993115,1.842649,0.467957,0.474179,0.000859,515.2,332800,0.9869
1310,2.010193,1.867150,0.455383,0.461096,0.000857,519.2,335360,0.9876
1320,2.013429,1.863904,0.459290,0.465426,0.000855,525.7,337920,0.9868
1330,2.021216,1.900360,0.453857,0.458757,0.000853,530.0,340480,0.9893
1340,2.057565,1.893704,0.453003,0.459652,0.000850,533.8,343040,0.9855
1350,1.995946,1.862161,0.461975,0.467453,0.000848,537.1,345600,0.9883
1360,1.975934,1.867067,0.461243,0.465705,0.000846,540.6,348160,0.9904
1370,2.002005,1.852716,0.459229,0.465220,0.000843,544.4,350720,0.9871
1380,2.004212,1.874478,0.457397,0.462793,0.000841,548.1,353280,0.9883
1390,2.005691,1.848107,0.463806,0.470235,0.000839,552.2,355840,0.9863
1400,2.016413,1.847493,0.464478,0.471266,0.000836,555.7,358400,0.9856
1410,1.968778,1.842215,0.465271,0.470439,0.000834,561.0,360960,0.9890
1420,2.033274,1.877183,0.454346,0.460587,0.000832,566.9,363520,0.9865
1430,2.062422,1.859506,0.465149,0.473648,0.000829,570.7,366080,0.9821
1440,2.045871,1.866135,0.452759,0.459974,0.000827,574.0,368640,0.9843
1450,2.030795,1.872103,0.456665,0.463081,0.000824,577.7,371200,0.9861
1460,1.989497,1.857519,0.461121,0.466444,0.000822,581.1,373760,0.9886
1470,2.032917,1.861058,0.459961,0.466972,0.000819,584.8,376320,0.9850
1480,2.054999,1.879999,0.457703,0.464910,0.000817,588.5,378880,0.9845
1490,1.982234,1.858242,0.467834,0.472856,0.000814,592.6,381440,0.9894
1500,2.020335,1.858455,0.465210,0.471834,0.000812,596.9,384000,0.9860
1510,1.992699,1.847815,0.461853,0.467705,0.000809,600.4,386560,0.9875
1520,1.987234,1.838161,0.473145,0.479317,0.000807,606.8,389120,0.9871
1530,1.937697,1.843109,0.463196,0.466987,0.000804,611.5,391680,0.9919
1540,2.028164,1.864924,0.459961,0.466596,0.000802,615.1,394240,0.9858
1550,2.028495,1.877648,0.456726,0.462742,0.000799,618.8,396800,0.9870
1560,1.949432,1.844507,0.469971,0.474284,0.000797,622.7,399360,0.9909
1570,2.058190,1.872995,0.459290,0.466754,0.000794,626.4,401920,0.9840
1580,1.998284,1.845100,0.463684,0.469937,0.000792,631.1,404480,0.9867
1590,2.022073,1.871680,0.456787,0.462775,0.000789,635.8,407040,0.9871
1600,1.977892,1.844041,0.468933,0.474318,0.000786,640.2,409600,0.9886
1610,2.003006,1.842500,0.465088,0.471622,0.000784,646.3,412160,0.9861
1620,1.991649,1.834615,0.467834,0.474261,0.000781,654.5,414720,0.9865
1630,1.970285,1.840989,0.466919,0.472047,0.000778,659.1,417280,0.9891
1640,1.970727,1.831023,0.468079,0.473746,0.000776,663.7,419840,0.9880
1650,1.979036,1.846429,0.464294,0.469626,0.000773,668.4,422400,0.9886
1660,1.988728,1.851275,0.464905,0.470447,0.000770,673.0,424960,0.9882
1670,2.026105,1.867949,0.461792,0.468193,0.000768,677.5,427520,0.9863
1680,1.946603,1.837598,0.469788,0.474245,0.000765,682.0,430080,0.9906
1690,1.991784,1.844823,0.464661,0.470606,0.000762,686.5,432640,0.9874
1700,2.045537,1.821344,0.472534,0.481707,0.000759,691.0,435200,0.9810
1710,1.949282,1.849404,0.470154,0.474235,0.000757,697.0,437760,0.9914
1720,1.994964,1.822330,0.467407,0.474385,0.000754,705.3,440320,0.9853
1730,1.952352,1.826326,0.481201,0.486547,0.000751,711.0,442880,0.9890
1740,1.998651,1.847232,0.468384,0.474641,0.000748,715.7,445440,0.9868
1750,1.975762,1.848962,0.463013,0.468098,0.000746,720.3,448000,0.9891
1760,1.982779,1.826065,0.469360,0.475778,0.000743,723.9,450560,0.9865
1770,1.970875,1.803192,0.476807,0.483775,0.000740,727.2,453120,0.9856
1780,1.995242,1.834760,0.466370,0.472980,0.000737,731.6,455680,0.9860
1790,1.959092,1.812210,0.476440,0.482507,0.000734,735.2,458240,0.9874
1800,1.982435,1.835097,0.467346,0.473385,0.000732,739.2,460800,0.9872
1810,2.002987,1.850159,0.462341,0.468489,0.000729,744.4,463360,0.9869
1820,1.972586,1.822745,0.474060,0.480156,0.000726,750.1,465920,0.9873
1830,2.018638,1.847318,0.463501,0.470275,0.000723,753.5,468480,0.9856
1840,1.989166,1.822739,0.471252,0.477992,0.000720,756.9,471040,0.9859
1850,2.056586,1.832674,0.470154,0.479311,0.000717,760.7,473600,0.9809
1860,2.015623,1.835622,0.474731,0.481968,0.000714,764.6,476160,0.9850
1870,1.955458,1.819751,0.476074,0.481600,0.000711,768.1,478720,0.9885
1880,1.966580,1.832387,0.474060,0.479474,0.000709,771.9,481280,0.9887
1890,1.993651,1.830809,0.468384,0.474876,0.000706,775.9,483840,0.9863
1900,1.970466,1.810746,0.469910,0.476364,0.000703,779.6,486400,0.9865
1910,1.971126,1.843924,0.469971,0.475103,0.000700,783.8,488960,0.9892
1920,2.012699,1.828260,0.472107,0.479541,0.000697,789.8,491520,0.9845
1930,2.016879,1.841697,0.467712,0.474695,0.000694,794.3,494080,0.9853
1940,1.960341,1.779971,0.486694,0.494175,0.000691,797.9,496640,0.9849
1950,1.952757,1.813280,0.471558,0.477238,0.000688,801.7,499200,0.9881
1960,2.038714,1.813903,0.472473,0.481555,0.000685,805.2,501760,0.9811
1970,1.975902,1.797591,0.483276,0.490582,0.000682,809.1,504320,0.9851
1980,1.989213,1.826612,0.468872,0.475430,0.000679,813.0,506880,0.9862
1990,1.965747,1.808144,0.476379,0.482833,0.000676,817.1,509440,0.9866
2000,1.980645,1.825219,0.468018,0.474153,0.000673,821.4,512000,0.9871
2010,2.000203,1.819776,0.477112,0.484445,0.000670,826.4,514560,0.9849
2020,2.009760,1.803367,0.480713,0.489162,0.000667,832.5,517120,0.9827
2030,1.998530,1.842686,0.473938,0.480240,0.000664,836.3,519680,0.9869
2040,1.967914,1.812183,0.476868,0.483149,0.000661,841.0,522240,0.9870
2050,1.997596,1.829902,0.470703,0.477435,0.000658,845.3,524800,0.9859
2060,1.963320,1.805397,0.479919,0.486391,0.000655,848.8,527360,0.9867
2070,1.972730,1.796019,0.480408,0.487610,0.000652,852.4,529920,0.9852
2080,1.984895,1.791571,0.479919,0.487779,0.000649,856.6,532480,0.9839
2090,1.958049,1.816925,0.476013,0.481717,0.000646,860.5,535040,0.9882
2100,1.985203,1.796495,0.475159,0.482701,0.000643,864.6,537600,0.9844
2110,1.974487,1.853202,0.470276,0.475089,0.000639,869.0,540160,0.9899
2120,1.964670,1.807640,0.477478,0.483857,0.000636,875.7,542720,0.9868
2130,1.933343,1.797993,0.478333,0.483825,0.000633,879.7,545280,0.9886
2140,1.993744,1.820654,0.475891,0.482846,0.000630,883.9,547840,0.9856
2150,1.941148,1.822782,0.478699,0.483509,0.000627,888.2,550400,0.9901
2160,1.926907,1.811085,0.476257,0.480895,0.000624,891.6,552960,0.9904
2170,1.978493,1.812713,0.481323,0.488086,0.000621,896.1,555520,0.9861
2180,1.956510,1.800429,0.475586,0.481820,0.000618,900.2,558080,0.9871
2190,1.962603,1.812854,0.474915,0.480992,0.000615,903.7,560640,0.9874
2200,1.938730,1.780744,0.484375,0.490937,0.000612,907.6,563200,0.9866
2210,1.962147,1.814871,0.475830,0.481889,0.000608,911.9,565760,0.9874
2220,1.952664,1.820217,0.476746,0.482101,0.000605,919.3,568320,0.9889
2230,1.920615,1.772853,0.481873,0.487858,0.000602,923.6,570880,0.9877
2240,1.960191,1.817591,0.470520,0.476129,0.000599,928.2,573440,0.9882
2250,1.899877,1.767887,0.490356,0.495773,0.000596,932.5,576000,0.9891
2260,1.958375,1.794844,0.478760,0.485396,0.000593,936.6,578560,0.9863
2270,2.008026,1.792347,0.482422,0.491298,0.000590,940.5,581120,0.9819
2280,1.984235,1.806350,0.479126,0.486279,0.000586,944.5,583680,0.9853
2290,1.993127,1.834320,0.469666,0.475970,0.000583,948.3,586240,0.9868
2300,1.896706,1.780437,0.486633,0.491402,0.000580,952.0,588800,0.9903
2310,1.978846,1.813329,0.474915,0.481557,0.000577,955.9,591360,0.9862
2320,1.994316,1.806443,0.475159,0.482821,0.000574,962.7,593920,0.9841
2330,1.979304,1.805724,0.472839,0.479780,0.000571,967.6,596480,0.9855
2340,1.996937,1.816252,0.481873,0.489218,0.000567,971.8,599040,0.9850
2350,1.976358,1.805349,0.481201,0.488173,0.000564,975.8,601600,0.9857
2360,1.868597,1.797111,0.484619,0.487505,0.000561,980.0,604160,0.9941
2370,1.953146,1.774953,0.489197,0.496439,0.000558,984.0,606720,0.9854
2380,1.937468,1.817688,0.478943,0.483726,0.000555,987.8,609280,0.9901
2390,1.921156,1.764987,0.488892,0.495239,0.000552,991.6,611840,0.9872
2400,1.929585,1.791054,0.479004,0.484504,0.000548,995.5,614400,0.9886
2410,1.956115,1.787438,0.481079,0.487868,0.000545,1000.4,616960,0.9861
2420,1.993936,1.817531,0.476562,0.483497,0.000542,1007.5,619520,0.9857
2430,1.914590,1.765354,0.486389,0.492400,0.000539,1011.5,622080,0.9878
2440,1.875446,1.772723,0.484253,0.488366,0.000536,1015.9,624640,0.9916
2450,2.000225,1.808432,0.475891,0.483565,0.000532,1019.5,627200,0.9841
2460,1.966658,1.816089,0.478577,0.484551,0.000529,1023.7,629760,0.9877
2470,1.982496,1.800165,0.478821,0.486120,0.000526,1027.7,632320,0.9850
2480,1.905169,1.765139,0.492432,0.498086,0.000523,1031.4,634880,0.9886
2490,1.903837,1.791860,0.480774,0.485336,0.000520,1035.4,637440,0.9906
2500,1.930122,1.787937,0.482239,0.487897,0.000516,1039.3,640000,0.9884
2510,1.953047,1.804312,0.479248,0.485231,0.000513,1044.2,642560,0.9877
2520,1.914470,1.793702,0.484009,0.488903,0.000510,1051.3,645120,0.9900
2530,1.917215,1.782970,0.480713,0.486023,0.000507,1055.5,647680,0.9891
2540,1.946091,1.815982,0.473877,0.478993,0.000504,1059.5,650240,0.9893
2550,1.954610,1.792170,0.481812,0.488339,0.000500,1063.1,652800,0.9866
2560,1.913803,1.777331,0.484985,0.490554,0.000497,1067.6,655360,0.9886
2570,1.977899,1.799336,0.478149,0.485198,0.000494,1071.6,657920,0.9855
2580,1.953289,1.768263,0.481995,0.489403,0.000491,1075.9,660480,0.9849
2590,1.898287,1.764548,0.485107,0.490557,0.000487,1079.4,663040,0.9889
2600,1.975847,1.804054,0.485352,0.492292,0.000484,1083.6,665600,0.9859
2610,1.890163,1.773866,0.488220,0.492853,0.000481,1087.0,668160,0.9906
2620,1.954392,1.770182,0.485657,0.493121,0.000478,1091.8,670720,0.9849
2630,1.933315,1.789270,0.482361,0.488141,0.000475,1096.6,673280,0.9882
2640,1.896467,1.784931,0.483398,0.487805,0.000471,1100.4,675840,0.9910
2650,1.944554,1.758110,0.485413,0.492995,0.000468,1104.0,678400,0.9846
2660,1.934503,1.793167,0.479431,0.485086,0.000465,1108.0,680960,0.9883
2670,1.924989,1.784285,0.484131,0.489902,0.000462,1111.9,683520,0.9882
2680,1.929829,1.758092,0.488831,0.495791,0.000459,1115.5,686080,0.9860
